entities,id,text,in_reply_to_user_id,author_id,created_at,author_name,author_username,tweet_url,n_mentions,direct_reply,batch_user,batch_start,batch_end,batch_tweets,batch_errors,target_t_win,actual_t_win,t_win_weight,batch_time,hate_score,target_weight,not_the_target,filename
"{'mentions': [{'start': 0, 'end': 15, 'username': 'ReginaldoLopes', 'id': '50088692'}]}",gAAAAABj7UmLxPv8hISaLbgHQm5C5bkQiyfEq2pIsZBtKHrRdKGt6GFl6vKS8p8eyMOtHCNbtJ08DTQ2_638cs43NbPljRqKS7J6toNKm4M9LsnCKsX7wkk=,@ReginaldoLopes Cruz ❌credo,50088692,gAAAAABj7UmLcv3q-I-vfiogNZ3tk_KDOwKrMWQeYNAxJixThuEMkgmV7bv1-nJ7539587tPVCcjJQjPjQKLotHtkY_OYAEtNbdvbg6pwnJowedYyY1Swoc=,2022-08-21 18:17:32+00:00,gAAAAABj7UmL2CQ6Uylx89Ow6F59mImOvHTadhx2D4JUC5ElJE8m8Q_ni2NjrdAlMjXhKxDJRQ0xSjhUEc0_fa_trkvIvVzl_w==,gAAAAABj7UmL_j_5Pu0WfXxc0S_wfIlLDqixgBJwc_HPOmHA5tq_e6qXSYYzFgRNFwnQFlu_eS2CS3tymVMciI1VSYaTtgkbfQ==,gAAAAABj7UmL8n_Pcxm90ReEMIxkdqPkpVagBQSWOp-7ODbzG9dz__B9HhJV0qJf8Kve919nO14kVtY59JRsMS9qz3kOLP1hL70SmAA6R8zixp6K0J1ix3UFkfm_hMBkyG7lh1yrCYfGMJlGPuZa6f3cicXA5nJdIlDhiD9gELpIfYojdPNw0AY=,1,1,50088692,2022-08-21 12:51:34,2022-08-21 15:51:34,230,0,3,2.966388889,1,2022-08-21 15:30:00,0.06055624,0.001295336788,,../dados/processados/tweets_classificados_por_objeto_3_anotados.csv
"{'mentions': [{'start': 0, 'end': 8, 'username': 'ENZUH14', 'id': '1290352697548386305'}]}",gAAAAABj7UmLZSntl3eZwJ8IF21T3qvDzlrqK83PoioU7s7b2rFUXB0D6DjfRq7TKMGGqqDAS-FSQb8bvxu6ckCt5tX9leHe8VvmhM4zgTbsYu_7BwGcl_U=,"@ENZUH14 A da DIREITA, sempre. Boa sorte!",1.29E+18,gAAAAABj7UmLx1rd8kjqnQP6SRdwJBTzrlPj3a02vEngX29IybvwN_tj1Vm_OvlHotsMbFzjC6HPy3wFg5uQZ4SOM4R10f0JZky69-N7wG-h1E7cHp8iI7k=,2022-08-21 02:37:35+00:00,gAAAAABj7UmL3D1t-ff1Iefa-GPjjw71P-5nlhswUKPNjjtAclQChHP4hYt0l8IYuU3ZT4HxmrU56cB5FeXWj8Y4vRYnujseXbcPS0kaU1-eTjLpOjexXbkjfymSDBslnhDW4_AJ6aQU,gAAAAABj7UmLYzmwid6cfro6thHivO8ycgxQBHpB1DrmgjbodgIQhk2ZrPIIEZ2vGDVBcP831bL_hnVbTvcSg4_oDxLUTfHXnQ==,gAAAAABj7UmL1a5WNCalrBnr_pxtL0xyufpmQ3qc4KbIDzgUNVTU5U6Hqg5HaiM7eFmLwf5SKv7RpCkbxk3eLzq5Q8BTrKINgfdd7x5VPOjqR4QAy2tZ0Ne1ow--avkE0lY6oheh4e0QlU8LccIwQoyonT1u56QB7w==,1,1,1290352697548386305,2022-08-20 21:42:07,2022-08-21 00:42:07,6,0,3,1.714444444,1,2022-08-21 00:30:00,0.0129799675,0.01369863014,,../dados/processados/tweets_classificados_por_objeto_3_anotados.csv
"{'mentions': [{'start': 0, 'end': 11, 'username': 'rsallesmma', 'id': '971822131024748545'}]}",gAAAAABj7UmLgeyQODkOlSDnYbOd97wkPatqQyzN_Nf62V5EjoktbTP3nJvu9lvNCTyd5orgkvCiwE-OIf35lKj05t1pefInsb1WhIE8e4ifzB4CCXHO3N0=,@rsallesmma Nojenta,9.72E+17,gAAAAABj7UmLb4UiNMZWKNa6LWfNmw_BN6vmGCUmBGo5HjIGRQNW1Mq5knt_QZ5Czg-WPinJDI-0ii9IUvLeg7B_mOw7O5ZW_JAq2IGsBh6Dnlj8FC8x2GE=,2022-08-23 00:04:09+00:00,gAAAAABj7UmL5mLTviUCPLWiil9AdihxFWjCe4wV6UM5jphHEXBQ1DTT7hOMfR9YzJwXT_SpZ-3q6LyF06jRlsOlNp37VXU0mg==,gAAAAABj7UmLoyXWHiosEbN-qBr_Ocem1bSZpW5iHwcqHxiWqimzazIqqGF-ic97Wz_LiLtkJmV0lwS7pwa4p4n8dJGNXz9q-w==,gAAAAABj7UmLRr3IfRx5G7U4Urk7_2KhLCvQ594r27V3sJCYhcyr4OS14ayGERgY3S7bTSWkwSvqGoBx0-HYVkpk_RjaFNzEnTD_S1Kb52ZcjOGWgKA5mEHBzQ2AXxXBc5fMrWpgZpjcZ5n24ss7ucGb_4t123OpQjKwhPsbtp8vjV2RukbFTBE=,1,1,971822131024748545,2022-08-22 18:32:23,2022-08-22 21:32:23,844,0,3,0.6783333333,4.422604423,2022-08-22 21:30:00,0.83103496,0.000594530321,,../dados/processados/tweets_classificados_por_objeto_3_anotados.csv
"{'mentions': [{'start': 0, 'end': 16, 'username': 'RodrigoGuedesam', 'id': '52954632'}]}",gAAAAABj7UmL6Fou66xtaQLJJzFUQbiuluTCpBOfSq48SH8k_fh3Dq6t9LcyFm5XLdIWZKQLVgH6ZBG3Qev7vd2JmG3ht5jUA9-qeL-l7r_B_NlOHckCHnk=,@RodrigoGuedesam Tem meu voto!! Pra ciiimaa1️⃣0️⃣2️⃣0️⃣🔥🔥,52954632,gAAAAABj7UmLfgwG8N1dSfwqvH7lTfn9o5JIE0hhPcsjeeD2ggcay1vU34qy3bd_K1U7ArlG3HoNLPppNBtBU-FQB8DQwwQyyJiYBa6BMoOELlxk8X7XGLQ=,2022-08-17 17:17:01+00:00,gAAAAABj7UmLHzGtsxM5OMg1_zUkd2ICk9edwt3zX-gm-Jbw0miQKBjdl6W9pF2GXXe1Tq29rI8G_3Qx_oMl2TGigaa1xmyFmg==,gAAAAABj7UmLErAH4PApiV4PkwGKnLYiKwRS8mTk9Eg_dcgyHIksUp6tL2NVshjr4OO00zZEw2EvMeJX3kM9U4086RwlxkgteA==,gAAAAABj7UmLSJh3hUegt-5jaeU3hcewF6PU6KW16xTwfHMgcDDNpn2DtAeyW5mFoPcPIarnlUfcmJ-zYlJztez94wD1wT8z1LSEz7Zq0_hIIwr-CwblqwzXT2WMNp5Q5WBenGk7Lj6NDkK9quf5_wt7M4SsQZYdPnNusB2r_5zna60jaQZ1xdo=,1,1,52954632,2022-08-17 12:43:54,2022-08-17 15:43:54,16,0,3,1.423333333,1,2022-08-17 15:30:00,0.020732652,0.05,,../dados/processados/tweets_classificados_por_objeto_3_anotados.csv
"{'mentions': [{'start': 0, 'end': 16, 'username': 'PazuelloGeneral', 'id': '1519440468949573632'}, {'start': 17, 'end': 31, 'username': 'jairbolsonaro', 'id': '128372940'}]}",gAAAAABj7UmLgzSxvovxLdfo_jex2btRK925Pkg7UOWej8ZLktRg2m4H7d2kXOUjPtGa23L_mXZ6GgRgSpvAm1CQtzoFNaWvQpELSXia8m31jA8auVEBBuk=,@PazuelloGeneral @jairbolsonaro #GloboLixo,1519440468949573632,gAAAAABj7UmLPTEotMGa58D6ZWOfwirTdtMRYzrZpE_QJs1jhIEs2_PM7c17WhLkgTCu9JCxxZp7Qjkz4_8v2YzhsBKAoWHE7M59fcbjXw1TON-NDXWgbIw=,2022-08-23 03:55:18+00:00,gAAAAABj7UmLqGi2Nh2Jy2L6juCEewzoIApaBoaP1VhL6U0hFsgHkRmU_CLa4mmWggl_wrOEF7j8rDMHt2G00XB-asNz3zZdnHy-n_N2hyvP-n_ERxzoufs=,gAAAAABj7UmLSZEsCWS60-fime5CRDvorBNFlWmIkg0rHdpVrrs1TzLl_eGpeZYJIEhCauHvZjftoVM00O63vVfLh1IZaX36nA==,gAAAAABj7UmL3k4x9N7vgTOz9GbsI5nLEenN6hLLr0bSCGXWX7tP47yG9SmoTVKiQI7Ac2DGlW1g3wcgrl9FwrUpiExqbm2d6gF7oBf1vJl2RhGnOIfwS8fb5V0-dH384z0QiTb8auJK0P9yZfulTCZUoR5TXoIPxA==,2,1,1519440468949573632,2022-08-22 22:00:27,2022-08-23 01:00:27,36,0,3,2.941111111,1,2022-08-23 00:30:00,0.003831825,0.01282051282,,../dados/processados/tweets_classificados_por_objeto_3_anotados.csv
"{'mentions': [{'start': 0, 'end': 15, 'username': 'deppauloguedes', 'id': '50713061'}]}",gAAAAABj7UmLYK1L3IcwRW78bU6VRUPk6WyCNiX3rNoroGkp5gYhYvdT3phqoEyfSX0ht1fqLxUvG2wJzyXEAw1pQXeogO5df5PxlSJvG9ZY-ZlnpU7r0k0=,"@deppauloguedes Dica a todos candidatos nas redes sociais: coloquem bem visível os estado por onde estão concorrendo.
Eleitores de outros estados podem  acabar anulando bons votos.",50713061,gAAAAABj7UmLMa98wcBK0tCL733OtLSuHcTHzK72b9goeBSa0eV8hHS0fA7Hq_9skyCcNhXihwAbkYoYRDlxClrBmKvlxgy6pg==,2022-08-19 14:38:29+00:00,gAAAAABj7UmLHMeoQ3by4OeHjRSx-MqXPaUHHA82qbgPme3U1coHMFX2ZhQXcM-NjP72agHXnD-dS0FIbJXtpG8UCmEkmNsZiJ8qKDR2wwdDDdCaqkQ9pac=,gAAAAABj7UmLnDFkOiDzPpnpQXtkOgUfNjq_G5mJaV0Noi_VNk8YCKFc4Wk45ddzP5zjZjWH1QTVseo9Pfx0RsMA2hdK99G--Q==,gAAAAABj7UmLHr4ZWJJqyTNnZ0fVDjywFlm2mrpTcoIfnHO5neo9Q13wrLh_47gNcrQym1_KmYaSiwi5v_KYIHEQgUq-hJEu6bg8zddIyoXhrlbuNNDp3UTrYN01AIBh9uglEVI6O3bIoL_CZLGujmEciACx8tMzVhDOBkjBBGIfE2ikysU0Qbg=,1,1,50713061,2022-08-19 09:45:25,2022-08-19 12:45:25,7,0,3,2.183055556,1,2022-08-19 12:30:00,0.0037733854,0.03846153846,,../dados/processados/tweets_classificados_por_objeto_3_anotados.csv
"{'mentions': [{'start': 0, 'end': 14, 'username': 'PrCarlosCezar', 'id': '148376180'}]}",gAAAAABj7UmLf5a7uVwNxHT28VVdCHzLyNjbtRnv0utiaGHXJAESvebOCRO0AOuXXxji6PODJip5krToQp2AfHXjjsLFUCKUjKi_vDyp1Oa9m3RSJxxhz3I=,@PrCarlosCezar Meu candidato esse eu confio,148376180,gAAAAABj7UmL_NLXrLjTvEznHZ1ltGfc1CLlox6xIrHy62cE3Yvv5ELkjCVLcEZlrTewjOA4GQfiK0c9DGCbTm1flFicBK11GTjinMdE6Uft-hw2c91qMFU=,2022-08-17 14:37:58+00:00,gAAAAABj7UmLCT1_L_WI5QURJv661Xnr2x19nkGSHfAzGi_RfogSTxsdmUchuAA4hcXY4FhNTkkI9BS8rfJ9pxYQ1msiE68W5xTPMQJDMPhTlWvC0gUy_CA=,gAAAAABj7UmL8YE06exOzFrtw592OfxWuA9rtUOyDOEcimF7jY-zJIa729ne0lJXDQhH0CUIvNpn435yc2sqqAJznxrI70OXXQ==,gAAAAABj7UmLaBkpVdHweVqD_Kftn3-Luh0Gvf9IrO5Zy6LI9QawzQv_Tgbz110_uOAnUcpwp8In0xzwwR-yFVI2wAM3SYzwj5A84MQHKQXYEIuojA5eBFkiToocGCjhginyVIrt54jgX3WGZr7kq3YHmeKR_h6FmcPa4Vu3YtzgF3kz6VEY_PQ=,1,1,148376180,2022-08-17 09:34:52,2022-08-17 12:34:52,7,0,3,2.478055556,1,2022-08-17 12:30:00,0.0064254873,0.05,,../dados/processados/tweets_classificados_por_objeto_3_anotados.csv
"{'mentions': [{'start': 0, 'end': 12, 'username': 'carlosjordy', 'id': '82271629'}]}",gAAAAABj7UmLSje5uGyQ1xEz54K_LeOsEJbNxiBKzW4jHLhUCgUt6J_LxvcvdPFTCTwBeRUsQh_z78MANzLu4H2I-wY5mwJBRSyIrRwTM7DvV0YGnI_47Ic=,@carlosjordy Vagabundo safado e ladrão,82271629,gAAAAABj7UmLCpVHAduX357YRAWrls31HZqj85Fsvw4ZQqQMykTo7sda4fU3HaoFvaQ8WDF7GVnDD2uQ0e55ttxIPUcC2u3wQFwfFB2yOdosYmuubJ5JEK8=,2022-08-18 15:59:15+00:00,gAAAAABj7UmLYMHpK0TB2hTumeOP8i36Ilk_cUY0DDotELkjRRLbDz9OtZopoqZ6sfVx95KqBSBc4Haz5ZDkuaXBf_4tZi_9Kf_1wt5cK3Xo8jhaT1Ld2oQ=,gAAAAABj7UmLoA1MM5zAkvSJe5H_tWPy5MEUGe28RCZOWoAC0wGl1VudCY55QJZWuTcGwPPPeFFOkl83CXIO1JZfcXIkexw7_A==,gAAAAABj7UmLF2MgOE4PxmjeoJbmI_ccc5ybU1tu5UZ_IZUmlHpChJ91TFfaxa9FA-W5pIFqkBFXNeLWdocUxNOZHqUzk4a7aV_uqR03Oeizaj686MgEn01e2sXrHqlx-D73oGVl5xKvoiU_fKJLUhYm-_KB4YCjAA2scyabIXX5BIpGc9KHc5E=,1,1,82271629,2022-08-18 10:03:01,2022-08-18 13:03:01,54,1,3,2.929444444,1,2022-08-18 12:30:00,0.9791711,0.00136239782,,../dados/processados/tweets_classificados_por_objeto_3_anotados.csv
"{'mentions': [{'start': 10, 'end': 22, 'username': 'GabrielRBCO', 'id': '1117520329'}]}",gAAAAABj7UmLGaO-7TfnG9sdVFXJPlDke4-WX7GwpvmeUVtBe-aWTPKEtBVlj87CF_36smH-_0RDJ8JiHe8c4ma6uByYHmIZo9gCFLo5YAZX_4Yw8OLNvI0=,"Meu amigo @GabrielRBCO trabalha tanto o bixinho. 
Passou a noite todinha trabalhando. 
É isso mesmo amigo, trabalhe enquanto eles dormem.",,gAAAAABj7UmLuJNNuh9JX6valh6ddKm8O5E9lpa6CGqFJd97iDUY2pOj_XrxO5ONOnEMgGcRV-jWzpogadnquetk2gCAKrx9guD6xfJHA0Zcp26su_PmVHg=,2022-08-20 14:59:31+00:00,gAAAAABj7UmLlJMJ8XTN3iW99w-H3WhGOWjXYtnqXBJB-ZdPKt7YcFfVBMEPEWDeh6UZSr0Hz-kH9cr8Ng4qW6aEbm2tUrPQ8Q==,gAAAAABj7UmLwLresR2HDBgjFqiA1FUtar0ua_I_m6muIWAm9MUxJF_Kftnrj8jAwDTgNm0njN7hnq2Zf3Zs7tDr5CL0JJCggA==,gAAAAABj7UmLCHjG2jYJDUuK8N1NRJfMVktum1vsjPfFSKqhIyLScdjlsH-1HJEnuevHY9D8SUS92qGYsZfMqIgiCHzoj87wnVFj7XezLowiRrWc9Ak_TJt-mpdVSl7gjoRAAlJ_ugsg00VAfRc47ib_dM61hrPyrg==,1,0,1117520329,2022-08-20 09:37:15,2022-08-20 12:37:15,1,0,3,0,1,2022-08-20 12:30:00,0.1093783,0.05,,../dados/processados/tweets_classificados_por_objeto_3_anotados.csv
"{'mentions': [{'start': 0, 'end': 11, 'username': 'DaianeMels', 'id': '1371853317844914189'}, {'start': 12, 'end': 28, 'username': 'JssicamayBrasil', 'id': '1508898713678327819'}, {'start': 29, 'end': 44, 'username': 'Debora74184225', 'id': '1403131405387894786'}, {'start': 45, 'end': 59, 'username': 'jairbolsonaro', 'id': '128372940'}]}",gAAAAABj7UmLqZSPR-Jc5X6KsG48ZsoiMrnbsBapbYpQgdEJWb9wseaQq6nU2Sm-91ITM-nB0fB0Xa6GVUhB3CiUBs7d_Gq0IIiNwJeGuMDgdwl0JVn2Fqg=,@DaianeMels @JssicamayBrasil @Debora74184225 @jairbolsonaro 🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷#BOLSONARO2022🇧🇷🇧🇷👊🏻#BOLSONARO2022🇧🇷🇧🇷👊🏻#BOLSONARO2022🇧🇷🇧🇷👊🏻#BOLSONARO2022🇧🇷🇧🇷👊🏻#BOLSONARO2022🇧🇷🇧🇷👊🏻🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷,1371853317844914189,gAAAAABj7UmLwfpjoF4YykBfjCsmCa8qf2UhS_FwKMF98GYSwTi-qEhc4g7QfQmRsnokK1YjYW776kw61LOmNVWMZ7Wy16j5SA==,2022-08-21 18:13:02+00:00,gAAAAABj7UmLNtDhfeqynO-A_zijIoYRHYuJs-oOnxsoiKystWZ-qcbCgGGiXX0GR6PrUvMoGA6xa_o4qombBwr-rzhmUQdFi8E-GPsdL7zvwXMYBjJaFmQ=,gAAAAABj7UmLSuIrzPtlQM1BKhqLxOBCKesZ4S__vuJL9kjCo-B0Ap4ZRcgrDhCXA6FH2QO7TfFpyAE2KG_AWlGLZ45LmArLdg==,gAAAAABj7UmLSt8Rtpb0D189rxKJowQfJEYh0K80XHfIQbf1UvNGu7JKyaT3JPGDCwq4a2IOhoATH_ZmseWwJlS0wWSs8OFjrYoYDAzsJf2Dn_jN_AYsPlkRmnAO3E2OxvkGK8GCpuQwul80ugK5A3Xivb2cMhVUrUNJgNZmH9nuUWrBVTnX2so=,4,1,1371853317844914189,2022-08-21 13:05:36,2022-08-21 16:05:36,12,0,3,2.663055556,1,2022-08-21 15:30:00,0.012135577,0.01136363636,,../dados/processados/tweets_classificados_por_objeto_3_anotados.csv
"{'mentions': [{'start': 0, 'end': 14, 'username': 'Glauber_Braga', 'id': '65720380'}]}",gAAAAABj7UmLJ3QH4yp3kB_quhqG-h5mwe96WqHJdijKQFVUn5gpLLU7_ucg0whUbSpgCIUA03pDXc4lL7hiDdT6MqPs8PEE-Alj7GzqA3T7XX-JsPu6Rew=,@Glauber_Braga Vai procurar emprego vagabundo,65720380,gAAAAABj7UmLnSLzBhnKi29jPzXXDEgDyr0cUZqUc3pTeyP5lEcx4L26N87Lviz7mcjncJ7WBVcbxsyju4TfSOKKiVM8mWwnP2QTtKz7UYx9luYlNV_EsUc=,2022-08-16 21:39:11+00:00,gAAAAABj7UmLPbgwvFJWmm1G3SYEX0WF8hur95ehgaEeVkJr31EpxJLRNKGvYR--UVFuuIQC2BD8oQ9GutVIyZXHlZQQ8ewe1g==,gAAAAABj7UmL7SLwpPBHyNSzbjnM4iWqhcegOLO5IQvuhc87yBBMbG6uKEHWa9ZJxIXiEXEDx_wh1eHsH4ubWoGcUs2QZCqakw==,gAAAAABj7UmLsBvCIy6sGarHSN8qh2pYrxpD20ogT9JQ7Q_PZwIf_lrB9NsFVDHjzqDN8RzaN_Jef-Dl6B1OOUOCNsCj9v0aj62h9i7o5Fipq3s4SrrRAVRZADtNFT_OYYfVMMqPeNVbxSrQG4BcHxYBmcGkN-KroQ==,1,1,65720380,2022-08-16 15:43:30,2022-08-16 18:43:30,132,8,3,2.9675,1,2022-08-16 18:30:00,0.82482445,0.001555209953,,../dados/processados/tweets_classificados_por_objeto_3_anotados.csv
"{'mentions': [{'start': 0, 'end': 14, 'username': 'ThiagoResiste', 'id': '1270774020808626176'}]}",gAAAAABj7UmLKjKZOpIDznVbUhENXJt4J0UOiWVMv0l2spEkkwL1vvaRcwKlKMF8a-4VL79QK0jkUxq7b3qFJO-Ai-ZStorHBON3qix1w1_YPqg5kadvEZA=,@ThiagoResiste foi humilhação mesmo. Merecia,1.27E+18,gAAAAABj7UmL5-GxSFcaayd4kLkOtngem4E7y2dH69C9tWNuP2DBKOkVAH5IT40DZw2gRavz_eKjYiR6_PiYpq1n9RDZuf50QA==,2022-08-17 15:19:29+00:00,gAAAAABj7UmLqaaOTk3nMr4cBEAF1S2liM01Yvx6aQvDJRT23e6b5sLZOnjIgGXfd5g47pKjfuKyFRVxTBcgx5m0TZ47PrvFWw==,gAAAAABj7UmLYrjELfWKxLsq1rnMY6Xy7YqHutnh4LyXcPdcXwRc-qHAA66LNI7ERKSt4GYFl4_kVobcIweyO5FRTQuQZQD7tw==,gAAAAABj7UmLMjKLBmriHwrv1b1xruIlSKmXwaJPeMnermCg704MPry_7tvTfxz4ljcRhi2E97DeHOTd5ktiC2TlEbEu6Xd6bMuWMwTkjqBwB1CQ27pO5CRhgYp7f-vciy7RsQQMPi_lUo2ss_2UZRpxDSI1gaSQkg==,1,1,1270774020808626176,2022-08-17 09:31:45,2022-08-17 12:31:45,769,3,3,2.994444444,1,2022-08-17 12:30:00,0.061102517,0.0001644195988,,../dados/processados/tweets_classificados_por_objeto_3_anotados.csv
"{'mentions': [{'start': 0, 'end': 15, 'username': 'marcofeliciano', 'id': '35805725'}]}",gAAAAABj7UmLtR7NU1pbbfsBQ6SBNVN6p3k51jdInUy38LglEGc301y6xKSmNPaoxONyWjHw-2eErCf0rS5GXz6JnB8U4CffXyX44EHg3wgLutMDk-vVWN8=,"@marcofeliciano Engraçado que em 14 anos no poder eles não fecharam nenhuma igreja, pelo contrário, aumentou o dízimo para vagabundos como você, pois o povo ao menos tinha trabalho",35805725,gAAAAABj7UmL7SgyncLrzBYxnNS8ad9JEXy92mDbk2Q_UlpP6SiDAqsRie20z5-xPFzMUM9UXS_X-SEe4HZGTli0tAcCpAsApw==,2022-08-21 19:24:58+00:00,gAAAAABj7UmLzNX-xExt-YXTkRv7yjY-prbSg_HGGwCDAQN3n8W6AAONz5jrzpXls6DKvBR_g_HOFRINP5s60fKBuGPvQjYF9Q==,gAAAAABj7UmLB7fZc5wDYKrmBSe8d9VHDcxdryjs3-rmkSG_C6aeJSXYwETpjOJ-d1jR9G-cU2nYkKHr5nWVXffhSbABpVNyvQ==,gAAAAABj7UmLfPKtUz81lfYnKQ1qtePBxjPi0pBQ5IIx9y7Mqbwk5ET9XJWdNoUB2gEyIbpvpicuvOB8UEBCDKjTB2zgCUvYsmnDfroZQcX4nWVgpR-nQVK8Dj0RCXn0hXHGAN6FxIiXCqpi_M0lFHudbZd15F_nQA==,1,1,35805725,2022-08-21 15:36:28,2022-08-21 18:36:28,34,0,3,2.546666667,1,2022-08-21 18:30:00,0.09683629,0.0009861932939,,../dados/processados/tweets_classificados_por_objeto_3_anotados.csv
"{'mentions': [{'start': 0, 'end': 13, 'username': 'felipebecari', 'id': '1145863684511674369'}, {'start': 37, 'end': 50, 'username': 'felipebecari', 'id': '1145863684511674369'}]}",gAAAAABj7UmL-d3VDHy_TNx1TuID_tLfJBuOYXJ2Ooqq65TMfqdH1W0b0DfCd5hTuXlc7L_-JiwJ5rgDYc0ZcBiUXVcJ-2gUFGVUd2O4-jXQlSeTAyuzCeQ=,@felipebecari Estarei junto com você @felipebecari do seu lado sempre te apoiando. Conte comigo meu guerreiro e força para infrentar mais essa batalha pois eu sei que você já venceu com certeza essa guerra essa luta.,1.15E+18,gAAAAABj7UmL4f2FqZ6Wutt8yXjBVX31X60N-NR4gA8BSRg_KDgvMZDYrBGYweGp7tmUPe0EXnBhBqry2CRv5LD_amKnPYGe1mR_vfpqUekICpTYw72WHrQ=,2022-08-16 19:30:07+00:00,gAAAAABj7UmL3V7M7XE3lEiWLJ15QoK4tk_UKDSgkkZZIaMRAOKu5ANXg7vdxaeOvJKfkzqVGviTg7aM77qHjdGL7z2IVLOdFj4nRXT61nXiXR7YAmctgjk=,gAAAAABj7UmLq4m3MlyhIzCZY3NGGWodw0mxpuVT3bpzNOUW3AzxdpW7sdRzGnh7ruOcaKz4Syyh7ry87BZKG7rSueKit_hB_A==,gAAAAABj7UmLNMf3NiVu89s7LCQ0wFJzKJNzT5jN70djZDrB3lNFWdLG7PLMi2kvCkauNI03cjNIF3kU7hd4b9Bceto-8WLdiElTR45tFJzGtcE1aPOXyA6rwkZJf-Hw6M0XQL2Z0em5VHAY4hJ43ZnKcDatOUNmAUemdx3TgT-8OZOlPRKLsUs=,2,1,1145863684511674369,2022-08-16 15:34:43,2022-08-16 18:34:43,61,0,3,2.9175,1,2022-08-16 18:30:00,0.0010369532,0.009009009009,,../dados/processados/tweets_classificados_por_objeto_3_anotados.csv
"{'mentions': [{'start': 0, 'end': 15, 'username': 'FabioOstermann', 'id': '54411512'}]}",gAAAAABj7UmLQiE87xEqtYYgoZ1w6ti0UN25nVeKLR81PN8zJt1oRInX0I74RiRNhpAIIbu_NaeIRxlG_PREI2J-RW5cbl4h9acqEyBlbZ-6M_XPpzNy3AQ=,@FabioOstermann Tá mas é a imunidade por palavras e opiniões? Será que vou ter que destratar essa gente também.,54411512,gAAAAABj7UmL7ZgbGiIj-rgf4TMb7V0QcNAuKIIRUdS3im4uV8OATILvcz2-ioz_ZfnfX308bPbNytEWxevac1xLjtWNgtxnhHGUFoTfVxroVfsW-wrpz9s=,2022-08-17 22:13:43+00:00,gAAAAABj7UmLa3YGmLxq0gxM5j-sEF3Mu5Ae9mDIGZW00meesXe9xglOqZ5skY4UTqxeUV0nLKaGDG9QZpt0QjzU7ghkRl6CerD9mtHD46KZhH5OGX_A1Rs=,gAAAAABj7UmLNC_fjZ_oEsdg41t7XApAnSLIUwjZEMB7MzjPLT0nn2HvspacRoxQbqVucVF6fOhUdgKAC_mcTMInXyi8KzwoBA==,gAAAAABj7UmLm33DyMF75Rpa53992bvzKNZmietV2sMoNBBd2_JrZ_hfuHRblVKsufrB6gK34KWlhuYaAl_seH-qDhZCXDaQ9_cCArHwqG2ZqA07lXuX0Fcy9B1LBSXo3GpGFM1Og3Ts0SEK5CJ0AWcbPMPWB6q2Uw==,1,1,54411512,2022-08-17 18:43:31,2022-08-17 21:43:31,16,0,3,2.3925,1,2022-08-17 21:30:00,0.03163319,0.05,,../dados/processados/tweets_classificados_por_objeto_3_anotados.csv
