id,created_at,text,tweet_url,direct_reply,batch_user,hate_score,target_prob,violento_A01,cand_objeto_A01,racista_A01,machista_A01,lgbtfobico_A01,violento_A02,cand_objeto_A02,racista_A02,machista_A02,lgbtfobico_A02,violento_A03,cand_objeto_A03,racista_A03,machista_A03,lgbtfobico_A03,violento_A13,cand_objeto_A13,racista_A13,machista_A13,lgbtfobico_A13,violento_A04,cand_objeto_A04,racista_A04,machista_A04,lgbtfobico_A04,violento_A05,cand_objeto_A05,racista_A05,machista_A05,lgbtfobico_A05,violento_A06,cand_objeto_A06,racista_A06,machista_A06,lgbtfobico_A06,violento_A07,cand_objeto_A07,racista_A07,machista_A07,lgbtfobico_A07,violento_A08,cand_objeto_A08,racista_A08,machista_A08,lgbtfobico_A08,violento_A09,cand_objeto_A09,racista_A09,machista_A09,lgbtfobico_A09,violento_A10,cand_objeto_A10,racista_A10,machista_A10,lgbtfobico_A10,violento_A11,cand_objeto_A11,racista_A11,machista_A11,lgbtfobico_A11,violento_A12,cand_objeto_A12,racista_A12,machista_A12,lgbtfobico_A12,violento_final,n_violento,cand_objeto_final,n_cand_objeto,racista_final,n_racista,machista_final,n_machista,lgbtfobico_final,n_lgbtfobico,controle,lgbts,mulheres,pessoas_negras,n_grupos,filename
gAAAAABj7o7TssG_Tob7KEX6R2UNc2pMOYmX7_r73-cbE8PkvCqJA3IU1sELVVFA_mya_xB1khSSfc5XugNh3RFUrgfw3L2ihfJExoJJ4JVXtfF7fmNn5PA=,2022-09-04 19:42:57-03:00,@anarosa_ba Ixquece,gAAAAABj7o7T22Z86VydNUos0lsfiA3h-02OG_RN5tO6fjVmZV_n1fTeNFNL9vJUrTquUP8oASAzeZkaf-RvNsfjvr6AToUkQEUUJn4BoD5C-j94URnEvLvwP3MUWndt9mQKTncLD8LU0DWEcnOhYo_GvgNqpsYVXaLRjbz4Z9fbSyq035WDT5Q=,1,1295858900605042691,0.12690729,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3,1.0,3,0.0,3,0.0,3,0.0,3,0,0,0,1,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7TzGbTWwCDfEOhUDFkKXQrL2XbO-OtoiBZQyfDtcHGEv_x6wd0gla21Uvokma7vl1oIRPdpprdiJH44PCzS1D40R9rmVVqnC0i8PQqpkUFwM8=,2022-09-04 20:44:17-03:00,@marcoswesleymw @LRobertoBarroso é um canalha,gAAAAABj7o7TNOG06tW00kQNiU9EtaTlXkGucKHm9aROTxug__3HTmQFAVpmYN_N7L_FZOmsi6RtYg4uZtdwmMrt4gslMegzL-03ZOhhJxK0TDjeQbAIo2--dSlxrzWspL1mUPw_nizZ0MUJyqr5LUDMvqjx3Lk2NPMF3nRvwqRala3aVbgH4Zc=,1,1308817182,0.6669872,0.393850263405154,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3,0.0,3,0.0,3,0.0,3,0.0,3,0,0,0,1,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7TMesLGigIUXAA5eRyLMXk3BBBsvz5f1IrkVdRFGHGiSeTwVQsAAnchjtKoBZ4YXkKEB_dnRmK5t3kYrvB8cYdV0135-HRwrAN6NQx5-QnVuE=,2022-09-04 21:33:42-03:00,@juujuferrari Gatona linda,gAAAAABj7o7TChNcAG_9muyWA4v4o0oq3EjI82QnzHp7utvSldsDk46R4ryw4BbQxghVXmlKQ5bOxd6N_u68m4FfFdqVmDy22KIikyp_FPo74AHp2HnhkV0ASUt77Yz7JbzcC8s8tEi8DRS_hA7b2gtR0agc9V3O-yxQkUVK4aiHTwSw16Pnb2c=,1,2640694478,0.76975095,0.5,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3,1.0,3,0.0,3,0.0,3,0.0,3,0,0,1,0,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7TN-J9pIsgjmIlV8oTbDjQeQhR7x81__8i6M3Kw4zuWOX5EQF0JSONMQ-FdTnY16_lvIN-UkQURHxoDiciP-_SL6OPqNDWPvOH7KzJUrCAzds=,2022-09-04 20:41:19-03:00,@juujuferrari Gostosa,gAAAAABj7o7Ts0cNen53lZ8JoSNL9OOTkpzHz8_bAjc2X_SMWl-9of-ahP7kR-9tYRo_4h4An79GrmmFBsNuRKbWolv8TuU1Y_kA5WElEruvWuZRoiTrAhFnDiMTcjddF6H5eD2_5-8QNM1etNxw6qU0jEoOCmANmTyCxElXcylx-CdxWRyGuJ0=,1,2640694478,0.9490959,0.682409625911611,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3,1.0,3,0.0,3,1.0,3,0.0,3,0,0,1,0,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7TFg-zCwMgtkv-pPAchHwlsOK353hsDAXiuTQ0lOSAYuWg0lv6LTZ20EAj7S9AE0KNCxSKvpoiB-mfrBL-bzSoMf9hv8vaKB_IF10oZ_CgbZk=,2022-09-04 19:43:30-03:00,@juujuferrari Linda gostosa belos seios,gAAAAABj7o7TDhWpcNnOei-zuiL4ijNKO8_7cG0dtvtJxnoJOi3W7xN2TeGtaWKkytwThDeQgzfTE9Ki3pBBumlpCsDNUwOBfqHlEqBSL-3rWaDtFkabv0i2fJsacg9Gsdt4RZ_VtGyGglO2RcbLVSJ1axIDOPgi1RqQP2gyyHMUbC7K4oubFTU=,1,2640694478,0.9286743,0.682409625911611,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3,1.0,3,0.0,3,1.0,3,0.0,3,0,0,1,0,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7TZrpl3ccFam84stPU0x1yiGTqxiY2TPDjzxsqJwc2h8Meo-_3LZyPxc1-z49NIgakbYYQTYJnAC74Zi0iHKzAhKDh4DIY8cWyKumhvOc_SQM=,2022-09-04 22:16:02-03:00,@camara_sette @rubensmenin Vai se fuder porra. Vc é um dos responsáveis pelo galo está nesta enorme crise financeira.,gAAAAABj7o7TFgK87jqIlQcxzNlEXXsyNfwNBsnkjAkHv-5Gr1kbxB_X6dlS_SiDpL6Jw2RsH1uYitm1R_tWKoULH6-UgXu-r564Kgq0ZevWT7-EHzFIqPJqQ1-H1g_y30i0tspbVJnQx9YJ8n9A3lLrboBe9KZ7nfPL-QvtCQE1f6GzFS74NvE=,1,3093539558,0.6232737,0.999310739575832,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3,0.0,3,0.0,2,0.0,3,0.0,3,0,0,0,1,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7Td0jAvk5whbe_CNJs0ak_YQqqMwwc7-7rQbQP9lDWsWljNXKw9QkQU9d6HCUyGnGk7kBrigaR76gbjaFbdkvv4MgtmDSRuj4kxTzTl9C-HOU=,2022-09-04 21:27:07-03:00,@camara_sette @rubensmenin E continua agonizando em dívida!!!,gAAAAABj7o7TWP7YeGTn0F-0JKu8IlZwT24htSZR74-b04FmRp26d6yyi_Z-BN6ZLcPJ1DW2ytF5NLeSO3MfAvRcmLGi5uyB2SQYH3-vV-ocx9u4Ijb9W19TdE355DPXxc5oo-jC_f-uT3XMsra-gRmciZgQm5DNKr_m3Qu2m02TFAXZ8IO0B2o=,1,3093539558,0.18231769,0.9789198420545092,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3,0.0,3,0.0,3,0.0,3,0.0,3,0,0,0,1,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7T7RXi5GiXB3-J_MV_a4hMeiAd73U-isHqFsrL5hUpWfBSX6L5OD_rHymXMFHuJp1UEk3fbkXHi1BZECLucT-XJaXMY0TcC8Hwm1ZbuhGsQIo=,2022-09-04 20:36:58-03:00,"@camara_sette @rubensmenin O cara salvou seu cu, isso sim kkkkkkkkkkkkkkk

Iam te chutar do Galo",gAAAAABj7o7TXL2A4fWeQY85l9ivBv5c4J6pZ24ridS4O1UveVA2Ncsiq_Mv7hZbzBu5G7I7KV_bvmoanZC5PkpWS-96ps6tvhLRvUkFJQxmo6G6JZcl97DjaQScR6Anf5T9ejOtEc9q2LkXmFPK3sLJCZi7g5P1uQ==,1,3093539558,0.7200424,0.99999169770621,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3,0.0,3,0.0,3,0.0,3,0.0,3,0,0,0,1,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7T4D-rMJESBe8nbYKOJuJu-bbwpWxxGbnVCE3ajo4e0D8h-5nwLGBDUoblIYDCepVlcRGnrU04bR9SVvwOUYquRnxxisBKFdrYADLhTtmE-Pw=,2022-09-04 20:34:25-03:00,@camara_sette @rubensmenin Cala a boca seu merda,gAAAAABj7o7TFYEmA4EdG7XJm9gfj_eM7lEj-Hq42_IlzdD24uK15CGrdkLM9NGzT_NmQ5W6AEH2rpQxR2db5vWbOjCw1yhBwyYhksFeuBAGlJVmfAlBx7AHgPfGnp2BRbBZNy_wx-bjXvyW9ASlDDWqJsXtQKGarg==,1,3093539558,0.96838444,0.999999868344945,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3,1.0,3,0.0,3,0.0,3,0.0,3,0,0,0,1,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7TFkXzVoA6-utwfOqjZTpQChk-4YuqxyY8q58ZK7XAa6F6aYlGckfQLyMBDTEK6aRQLrRSHwDXxLL-3jLSM7om_OJtxRxOjOwDCJKUA_pj3fU=,2022-09-04 20:30:30-03:00,@camara_sette @rubensmenin E tá cheio de bobo por aí!,gAAAAABj7o7TCm4tADJg-YDF53AqpCt0WUH4xiG3L1DGPLNQywDokntcZSLHIJbMlgHqLKX96y-_BFElRu4a6jAGLzz24EKsxjVEJzZRyXrGUImnAGJuyl0GZmuoHppS7-7BZhdQ7_fQxYYbIiVhtjMQNocUeNcZpA==,1,3093539558,0.57424724,0.1739603587377689,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3,0.0,3,0.0,3,0.0,3,0.0,3,0,0,0,1,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7TyL0jTA4LbPJZGYknoRbOgcKfNMp9FcvJY1Aesh249tjcKR9kT8Y-NoVINKg1HDY2NCu7Ag22nmwfYwmGuefRCbSJS3j7vY88YmBK-fcC_1s=,2022-09-04 20:28:14-03:00,@camara_sette @rubensmenin Gestão anteriores kkkkkkkkkk. Só a sua aumentou a dívida em 400 milhões seu vagabundo,gAAAAABj7o7TrR29MOZjG_USVCSJj8qBEN0_55FIbw3zgJN00RQHR0ofAQe_kRYWZE5XVKeoSK-9Nrpi3gzzmI3PgaKzm3pJHwnh6Zpssy4jL6txMbfUqwZMt0oBZK-JlLKrks2AWn0IwLYvo0kRubxhiIhHvZF9Gg==,1,3093539558,0.5741263,0.899937831670376,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3,1.0,3,0.0,3,0.0,3,0.0,3,0,0,0,1,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7T8pT9agAwsoIrlw5MLo8EW9qwScDy_LUxw76vuTszU4_K8iB_YGopYoa7-CZ2vckwsFk6CScTU07y1zmAFNqOhB1k16j3yi_Bd3jCMYv3g6o=,2022-09-04 20:26:40-03:00,"@camara_sette @rubensmenin Maicon Bolt resume sua gestão. Some do Galo, faça esse favor.",gAAAAABj7o7T7MuD-874NQRduIDgLxHzQr35N-MThAD8SAfyXGyDavH5Ztas5gGfLw88FE53YH0dUUaq7_xG6IyHdAPUNgvgdTjFhoTYhF5ptSAyA5O1OCqgNj-EYIzrYFIdElPGxwRiz80KfzX8s1-O6LKZ_FIW_g==,1,3093539558,0.005282489,0.971557232762297,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3,0.0,3,0.0,3,0.0,3,0.0,3,0,0,0,1,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7T2xmnR6ajzWSZhDLkoyO7m6rJ6bjTWnmwkA2OHbfKh3lq3WGRpT2afipVDRRMSKndUgOLgF5Oom1JkQC7-uhlsTu4bXqgX-JHdBQhYCvIIvY=,2022-09-04 20:24:09-03:00,@camara_sette @rubensmenin Vai tomar no seu cu canalha,gAAAAABj7o7TXZMg_79AEX5GAQX1P6z63Xw0geSrtEzSylSU_ZPq8hhCd1uQw08lPDuyw83P4R_QJAEZuKUv3Ko8U2aLeDRdOBkPMnHTqjfPDS7JSiSIc5EYMXa6tXN_-CM5s60Xzen-dkL3W5lriz5vomWTd31xzw==,1,3093539558,0.99082464,0.9999964468508892,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3,0.0,3,0.0,3,0.0,3,1.0,3,0,0,0,1,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7Tuxc_1R5zSkWvoTWxCGJ7FbF9ko19ML4JCJy6ELHIZEjxBNULLrqkgUIPSGk-i08HQzKgKCz1a_9Eg2-j6-nZmsm8ymm52zJRT4Teg27iLiA=,2022-09-04 20:21:44-03:00,@camara_sette @rubensmenin Vai cagar,gAAAAABj7o7TXo1PbUai98Go-jNsS3dB4CZZaYHBlsxYLAkHEPEuiokFnucpMZ5cy1SCXdiwQSFcXU7jviRAsr5OQEqs5z700ElsNSwYox0vkHW5tfbNT2qCq2IRqxPsx_9CpJ3H22E-B07bQ8gSDrZ3Bei_OuEg0A==,1,3093539558,0.4505733,0.9956371484679748,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3,0.0,3,0.0,3,0.0,3,0.0,3,0,0,0,1,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7ThylW-de2FUfCYDtFDm2fAdSfvEDImJXq_1iARPJVd2R8sKROdej_haCmGVu438exNItMCFHLY2oQHYX_4e9TfPBE9OFicf9cRfM-xVcCFOI=,2022-09-04 20:13:38-03:00,@camara_sette @rubensmenin Vai tomar no seu cu filho da puraaa ainda te vejo na rua e sua hora vai chega safado e ladrão,gAAAAABj7o7TO23Mgq9lbCbT97IKiHH_x-CkGthVciZpnN56THMw-IYrBFjJptWtlCRUkVAsJFfrGb6VDZ1M84eKC0UDx-OkBMeqXsuoL0V1G1ecq6ug2TsCaeVsBMnfuVPCH46OQ0HteYmmNUN9jCtvk4Z1cwjQdHOKW7PEJNpVBvic1b4y2qY=,1,3093539558,0.97079796,0.9999999999992896,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3,1.0,3,0.0,3,0.0,3,0.0,3,0,0,0,1,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7T_5nKZhChqWW3ctkWPXgRbSspKM3fu364XNQ1Ef_zQjCoRTbkFr05Cue7jOU0ZbZoqrHNQDeAgn7PcNFakcHrqs41EbGhk8txnSUWLx08jQI=,2022-09-04 19:27:59-03:00,@guimaraes13PT Fala cuecão !,gAAAAABj7o7TBfkCRdzThrc5OxcCcGjp5GJFyK9WRiQw4KZeI-bjl-3UMANHTnZEBegnDp8LwzssXRYs_E_TiErx_T3saUIsqfPSCUyTxKOCAgp2UdQCxSBqcdWi_It4cFjmIzJc9CyWlXyRUZICKUUZMp-gWw90tHxvDkmNndx6pnq1Cs9cp60=,1,49696756,0.6057271,0.6873470694834573,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3,1.0,3,0.0,3,0.0,3,0.0,3,0,0,0,1,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7TYX79evbk3R7DweP0AtaNbwO3fo8Y_QTOj75mvnm7sM6rKoURkLoMkyopusVwOdihROzOnSxUfjPL2RoEnYdRyONXIGbkmmIJbTDF4lPbc0o=,2022-09-05 02:06:21-03:00,@Eunicio Seu monstro,gAAAAABj7o7TxM8nP5EGoEiCEcqIiPepwlBZbedquSKdwnumN5q26yaUen7hC9WGh6BQ2wPMqsJXPoMvjxR90NGvnWII0UN5EUknqwblDl1GvOmL4eUnM8UjAyJsrBS1sAnfU_fB-PDTtGcEqoJjm2VASuBx9tX3AA==,1,25010655,0.40517396,0.999067148841976,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3,1.0,3,0.0,3,0.0,3,0.0,3,0,0,0,1,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7T56y3jAdNL_uZvq45caRQ6UHOct4O8qhIIQvUuVGZvf9g8Pm1nFDKxMNHCF9JdrJlW_QiQFasMLNdJLL4WrKZV8RgXyn2mL_-27M3TDnopE4=,2022-09-05 08:46:56-03:00,@AriadnaArantes Acho que é ele kkkkkk,gAAAAABj7o7TK6tcL10PDulL5wVsoxeLe5IdSuXVnfOhgtk7VlMe_1gStX2fTrgznju_IjqSOfOZti8ZnP4tWoHHY_BuEzGwWRh6MxfAA3hWf9-OnDJrgBl8rXziNxIGurcfWzRlDe3EPryJiy8U4Ioo3StWDSR2DQ==,0,137942699,0.121020935,0.6779594736268858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,3,0.0,3,0.0,3,0.0,3,0.0,3,0,1,0,0,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7TmdT9zN1QD2FzMHhY0iSOdqMZ68m1SQHFUK7hxzhhR0NH-EyFjDDGD7_hPxtlcqE4UixCNQVfNE3gstPqYUadW0ZAHnKqG47yRAbJCIhdsyw=,2022-09-05 08:46:45-03:00,"@samiabomfim Kkkkkk kkkkk os canalhas caíram do 🐎, Chola comunas, saudações Bolsonarianas 🇧🇷🇧🇷🫡🫡",gAAAAABj7o7TZ-Jo787ywPbOdR9o7IlFKrvIuQ2C0pikyAWogniEbv13_daBqsp0Bi4Bwzo6N7RpCqHNmJTmyyFDLjywQANLc_3FyzUAAEJjMEIczBtkLAIyOMAEDNTf-DELwkSXD_JnenBJ2OcJtugioOn8q4CQrUKxtZcAgDnYrvYDr4g4yiU=,1,27703690,0.833334,0.998588782118012,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3,0.0,3,0.0,3,0.0,3,0.0,3,0,0,1,0,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7TKmWAku5MeRIgVJgiufnyGwNmPgc6QieXw5CQosF0cUwFChYbUAHvfJkaDo_9EPyx1Ci1L0UibvhmKwnMpExtWfW964RC6J1cazwH_x0nDL4=,2022-09-05 12:53:34-03:00,"@Izalourenca Não conheço o filme, vou procurar para assistir.",gAAAAABj7o7TXxoIK_7aJfts4dUSHGwSxAZx9b_Oax7AV5dzhZ_YLUQtgwyc1mIOJ-hIVWpP04XG6PQuTR6eYtsY4QcmfgfhXnLfp-DEc6M5vbVZLD7uDGMWCJQ-ztlTrwUZVXcxqm-tugaa4eudzagoFMc4rf-4og==,1,1000724258740473856,0.0076295966,0.8732946302465872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,3,0.0,3,0.0,3,0.0,3,0.0,3,0,1,0,0,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7TXVRUCng6NjEYfJbLv8nRaZC8So5l2t0XA5UkdbzrpVSJdSz7DsGKSUKKRccY7nfxW4oSJqS_NbIAZyZJB68VrP2TqfGFtzzvvwdemiNfCXE=,2022-09-05 12:50:43-03:00,@Izalourenca Tmj ♥️🌻,gAAAAABj7o7TphAK0bIXny_J7z6rx2_JTwHuPbCqXpkGNRQGgluJlfqdM21fmaOzXey5hqA8DroaztMSM9CZq7y1MyPVLy6_onEJGNeBeUI3FCrXboFVZm1_GhH9DtZ5_PKrJw80KKfKG94JbIY0SpV_Y2N7dnsiWOKpvFPCC_TeSQRVgEgNoiI=,1,1000724258740473856,0.10353539,0.682409625911611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,3,1.0,3,0.0,3,0.0,3,0.0,3,0,1,0,0,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7Tat4SDLr5uSo0hIaKaloZJiS8vCvBob8viv9MEw9MImoimFrZU8s0_HSaWO0OxaTQICOF8T42WXdakIiknwNxuit7nXxFIrNnET8pYgj0hUc=,2022-09-05 11:48:34-03:00,@MonicaFPsol @pastorhenriquev Tá bom bando de cascateiros,gAAAAABj7o7TzhtPgKR0xPVINRrzLHXLcH-qOLEFRX7Imd39TGlHNCDkmUQEBo3rcZ2sZz9QGAbmsvJCTTU-T7jGfWn3PQuFnodLdcluty82ff06gBTWX4eXaEYDUuARehyPVmBQCk2Bb68dQsRkYACJRWpc-PG3lhu-SlH9AdCi5iJuPZuprcY=,1,1561767420,0.80036104,0.5071851513659784,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3,1.0,3,0.0,3,0.0,3,0.0,3,0,0,0,1,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7TvVcj2XAoGdl_vixyUVZ_pe5L5OWfycbDQeY8dZQZbjGtbzYcZ3W6cx4XlSITRFvcXTPYTBG14nmM8ZgwOG7OO4M2YoZdiAn1P0zAq1kph7M=,2022-09-05 12:38:39-03:00,@Eunicio E a fazenda que você roubou seu pilantra,gAAAAABj7o7TLHiWa39O_frQ0dSwW_DJ3V3SH_6XI-WNaWF4XcUyaHGeYvzP7FcWK_WIvKBJGdwanT06Yn7Ccc_sn9jCWZrwRwVjn0lahmGoO31svduGc57QLKtCXY-jOIEpmzmZvaiIfOquz2wC5T1S8ztPRGFIAyEMap_LVFVh_rXse9l3was=,1,25010655,0.8381758,0.9984122270941592,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3,1.0,3,0.0,3,0.0,3,0.0,3,0,0,0,1,1,../dados/processados/eletweet22_tweets-anotados.csv
gAAAAABj7o7TNzO16REwCDY3Hv_vtco86Z3QUuyhWSoND2-hrVb0_ONgEpZQI1wYOqJxmxDygt2M1M9w0Eo5V9dUIRuedMXsDFUBHpLwaxVbNGEvW5DOSJQ=,2022-09-05 12:37:06-03:00,"@Eunicio Seu pilantra, você destruiu a vida de uma família e roub0u sua fazenda 🤢💩🤮",gAAAAABj7o7Tu1W3i6s-U_hyH3yaAfkYfiHVtBtbkNVUcF2fVhXwrqrQ1HnQbKIRCqH4qruvqox49sdiOy7AaaxdTCAV1M0K_Y30KAe0iNovvsbXnmOrf_j0YeWyRUNh_L3MGL7JwaBV_dHJ-9Pe3cB6fK8dpT_yGJEY4smuPIuSocGojRLwE94=,1,25010655,0.6932122,0.999999674372855,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3,1.0,3,0.0,3,0.0,3,0.0,3,0,0,0,1,1,../dados/processados/eletweet22_tweets-anotados.csv
