id,created_at,entities,author_id,text,in_reply_to_user_id,author_name,author_username,tweet_url,n_mentions,direct_reply,batch_user,batch_start,batch_end,batch_tweets,batch_errors,target_t_win,actual_t_win,t_win_weight,hate_score,batch_time,not_the_target,random,filename
gAAAAABj7UmKCCLfyW6vvUtDeB4rqaBRNsiCey7Ccp9ttwhtRIjTQ8Z7psrfD_HjRNG3oLp66_9PXRZ0tRokONKERsFGGJgla3ZhflgnWrsmeVx-PQ07Hlk=,2022-08-15 05:39:14+00:00,"{'mentions': [{'start': 0, 'end': 16, 'username': 'AndreJanonesAdv', 'id': '1198004545'}, {'start': 17, 'end': 32, 'username': 'MagnaTeixeiraA', 'id': '1467665891231948804'}]}",gAAAAABj7UmKB21Up24OnbOdX_axuQYUq9MOyiDy37wG8_IurWxAl8L9x0MAyXOJoztWhWqjV00ty5yN9Ad7-A2S9UIXY7qVzwbJRvuqT2_frKVSKUWsfKI=,@carlosjordy @agencialupa Puxa-saco ou sabujo do BoZo miliciano de meio neurônio? A mamata acabou seu parasita. #ForaBolsonaroeSuaQuadrilha 🤮🤮🤮,82271629,gAAAAABj7UmK5Z9aTqm_2epaTOzkliwrk-avenNTh1TAiYFoLq9vMKhLHVHBRLRXB1OuVt72-meST3JAm9-17CAn4qapDtwZFw==,gAAAAABj7UmKQLRLrEFOyoorH-if-NCBjjpl-rS3W38_NrkZDCpdcklLrfT3babQo-V3sSXUrXpDVwFx6R_Y8h2CpdQUhekK8w==,gAAAAABj7UmKAtxdwrX0VoUmraCenULP-3ihSHB0f8jO2aPShqubHARlkX-7ki6G5QEbIoPPwg6cOhDs7nxnIeA7ILApDflAbS2SoE4WkIlvHPJC_nIpVAsmfu_mgEfS_3DIEwYadTSCXXqybEiyCQH0iYIJFtdMSg==,2,1,82271629,2022-08-14 21:04:08,2022-08-15 03:04:08,195,8,6,5.6425,1,0.68240815,,0,0.8554878484,../dados/processados/tweets_classificados_por_objeto_anotados.csv
gAAAAABj7UmKe5k7C0TomlCmJyObf7TjfNMIlwko3mjXQYqyHhMSbDIExoRvlEErrRrXOxJ1oOHSX3a0vPdHPdGqP--z6hbhLkjvJ8SzaMUiATD9B-VuzaQ=,2022-08-14 20:27:49+00:00,"{'mentions': [{'start': 0, 'end': 11, 'username': 'andreporci', 'id': '67183252'}]}",gAAAAABj7UmKmCaIrtNEwgenSmKjft4IfEA7J9Yp3-loE68NANyvQXmCUatj1NGwP8MBO4iKJATBS1eKcWYMl_ssOm0G7H-U-6Vqdn_1d_J9AyXrk-_uthY=,@IvanValente Lula ladrãoooooooo na cadeia seu velho filho da puta,112498734,gAAAAABj7UmKtIoEukYywR48TauA-qWwy8OkHvPbHaSthxcXFzbxEKVDDC8F8e7rfZR3ZxOLWFNirL42Idpts2E38nUTe1-i2Q==,gAAAAABj7UmKdQY2upTXXogRHxbdnvzB9brxeoA_wZeoirVBxNC6IGiYci0QWy6gNj5MN0nFTLIwh3F7Ncz1EwSHF7tKpm4W2Q==,gAAAAABj7UmKADJG-hWJmx33vn4hzpul-dndE1iek4rRWwcYEHN0pCrQ8MsrwxwlF6FDsg0KXbw_rYu2CMXYE8Y-rrUa4mOcH1uqBBVE6GLbXIMo96OoMaINvz1qfaJyQvzmIhW3aCGbiWCxYmeKTVeC7pm5dvIgSTB6c_9RU8Z-NQh_1PydXKo=,1,1,112498734,2022-08-15 15:13:34,2022-08-15 21:13:34,841,1,6,4.636666667,1.29403307,0.8068877,2022-08-15 21:00:00,0,0.8576595107,../dados/processados/tweets_classificados_por_objeto_anotados.csv
gAAAAABj7UmKUjJ1TCF8QMwZUZowyn1e13lnoIMcca96lhfHqMuhvBwRff6VPJc3OLd5AX8EkifV3VzHb9zcyf0ThYu85S_IqxUYxEknc85k5Ppsk-lYTy0=,2022-08-15 17:46:09+00:00,"{'mentions': [{'start': 0, 'end': 16, 'username': 'GuilhermeBoulos', 'id': '762402774260875265'}]}",gAAAAABj7UmK8cH4Neh49-IVDKm_q85pMSmUuMUdk-9bmiPMWwYME4728dsIOq7ZvJouLP8OwU8mK2yOtigBTCoVaxmSTVybw6Ha2yK1SgC31lBHFvLlugo=,@joicehasselmann Cala a sua boca nojenta! Tu é uma oportunista e sua carreira daqui pra frente é a falência. Desapareça logo!,116519514,gAAAAABj7UmKIZphIMxGV5W-y4FqBnQSy_N1dyGNia1ozIEBFZ5IMEj_YSA8TQwT4lEiD7angZCcU63lw_2VjJEo9BODUYuMiw==,gAAAAABj7UmKzFyDR5dkCFhFeFK7DEYssGPWaMtamk9RbN2slJu26wVv8hnCC3i52LaH9OTQWBPQtu98BYgLI1X0lF8f_sA-cQ==,gAAAAABj7UmKZ4tQfQ92I0uDGgWWEbuBWWzZlJmEntBroQDlEzeEOfDug23Qug7FMzMiQ8tXbwVC1kiFwMRxTbDnAreRlPrvTVtmnc9Wziv-Novwojm8C3GkEV-o8-nbC6z-AmUwlwGq_ctUq-NKPf-wdfGnjDGZ7w==,1,1,116519514,2022-08-15 09:18:58,2022-08-15 15:18:58,844,0,6,3.916388889,1.532023548,0.7674665,,0,0.8604466186,../dados/processados/tweets_classificados_por_objeto_anotados.csv
gAAAAABj7UmKi9UGmPPJg30W9s8m7Paiw0WZL398BDj7F-ZKa0WDNQFElB-AMSH-dsufLZxzILRh172XWxdqRHv6yCxnlDD6V9gFnIE618kkzLEPESLZyTQ=,2022-08-15 22:43:15+00:00,"{'mentions': [{'start': 0, 'end': 13, 'username': 'CarinaBelome', 'id': '1238554035092930560'}]}",gAAAAABj7UmKpFuMGH80-FGvmu-_e9p5METAiMJGB86WtMaDlBQMInMR1-yPN_eSy7OcNAUizZqZVskhdqjlwf7aRJA7gQiDZyJ2qCPrhRLJEuRv_Erum68=,@CamargoDireita Qual a psicopatia deste imbecil BOLSONARISTA 😱!?,1.49E+18,gAAAAABj7UmKLADCNfsZYesRiqJcfP2flyoE31fivyHNV82aXUx28i8KDy8MQM49zpMLPLJ0N5IYL8Pv9S_j5iNdp9c8XE8v8w==,gAAAAABj7UmKrrIvuunW0lHXZb1Pkc33B9gZIHPq_D_9upT22qLesjUUsDx6NRQHpwUl0ozVZvNoloM42gJ5ENZQ2OS9pHD1ng==,gAAAAABj7UmK5Q-91pTxOP-clY82-vHikCbMSTe2SyKd_23ATJDgycC2On9BeocXoeojH4ho1rCEKRS8fdkzhQDPchu-l3QYXnObR-JUozZAYSHZYA8gLIvluA6CXfAnUUwtH9564tN50ePEYdI0Dzssmf6-6IGxJQ==,1,1,1489189886670381056,2022-08-15 09:10:59,2022-08-15 15:10:59,397,0,6,5.9425,1,0.68805677,,0,0.863694616,../dados/processados/tweets_classificados_por_objeto_anotados.csv
gAAAAABj7UmKAKUJEPyCTuYL_fj3t6Iir4w-wyeNu5TxHfHhyZPV0joKgtss5kJu3ymfANt0xLs4GPVl9b14LEb2Zym7nHMPiSzlSV9N2yZnrob4N_jC_qg=,2022-08-15 02:00:41+00:00,"{'mentions': [{'start': 0, 'end': 15, 'username': 'CamargoDireita', 'id': '1489189886670381056'}]}",gAAAAABj7UmKPROutbCdUQbazsrYWoSlMrQc_azkl4i7xAu-C57danWADHHwOJWs97kB-Y6qHO8H72iFhjyBpsRiA5Z-0KaPoVeqqHQL9BZvqGmZsXd94PA=,@marcofeliciano Vagabundo!,35805725,gAAAAABj7UmKNq_30lu25qhZ0IFmf7Us2FwMedBGujmQJa8N4i1veeDROrr4e3qPwt9ghYsq_MntNIageXTtATjU-S7aVl32tQ==,gAAAAABj7UmKSWy0bfEYdmahHFBesesv57bWkUJ4Dsw0lGBfocVcv3CIcWLaaY-IecyKgVKUFz3HPo3qS167pKr4AInF7GOY6w==,gAAAAABj7UmKFSaCiqhzjqJ4wNnDIn0vAC8g7Z1QcsYCbtT8OjGX3qBVVL5BNljyzIyPkPnZtnCNbBJf0lzd2E9cSznB0Sr8MnFjRZqwML436SZKTAHLSE_eRDZd74J7ALATJF4Hbfs9R2Y-FeRsWvl4QEefMa3emg==,1,1,35805725,2022-08-15 09:13:02,2022-08-15 15:13:02,585,3,6,5.973888889,1,0.84544855,,0,0.8637184153,../dados/processados/tweets_classificados_por_objeto_anotados.csv
gAAAAABj7UmKHtEXIHpWTuxwVJHzGaTgGWUmB2Kx45JiKeC1AmQViO7Z4eHHaJR0DyIQDIfKUiplIGoQQh8eBx7KTnqu6wYsKdGosRRq-oJvtkmPC40tZkA=,2022-08-15 03:38:07+00:00,"{'mentions': [{'start': 0, 'end': 16, 'username': 'AndreJanonesAdv', 'id': '1198004545'}]}",gAAAAABj7UmKgU2XbtuALxahW4eWveHxuhIsx0F6YCktJCqtc9Spq3xMvEWeRMWrUdXInNwFylXA9aFqt_Jeoj_Ync1YgQeZ0iK0lCXmrJn3FjrgSoKEqDw=,"@IvanValente Olha no espelho, vagabundo.",112498734,gAAAAABj7UmKLKwwmuMBPwGFP0FbjUUalRu4N7DFQNYBWanhXWPnKPfU9vZ7K--_9SvRnbXnrnqysZOcvRRcobDhf-SKMtCZyA==,gAAAAABj7UmK8_88uCmaXs6K41xBPgizI2BKTB2TbldEhl83eZ0dG2igxXR22VQ7bn1SNwXPjMPvWTZVcm0fphll096SRRfXJg==,gAAAAABj7UmKRd1uS9WljqSbcOLgiY_u3VgVOFSCAvzoTsN6rmzQs4BFRkdfCuJhbu7meEZ_X58FmJ1LydBkzVICv1jJnoO9xPY_v8nfauMU8pXew8adgo1xiDIzoQQHRY3_F_xUNoK2U7MzVH6hORdwBr9PQKohPA==,1,1,112498734,2022-08-14 15:15:33,2022-08-14 21:15:33,847,1,6,4.675277778,1.283346206,0.7141305,,0,0.8682473529,../dados/processados/tweets_classificados_por_objeto_anotados.csv
gAAAAABj7UmKk8OBronYcpHzTf58O_K52eDNYdh4Tg_mojNoDwpefEv1eqKR0j79o2cSjMx2GL5T_b_zulnaddNPsKT2iJOwCwGWUIrW4DgVq52tvHr9w6k=,2022-08-15 15:26:17+00:00,"{'mentions': [{'start': 0, 'end': 13, 'username': 'AlanLopesRio', 'id': '1157984524116156416'}]}",gAAAAABj7UmKd5IJ_cAbYjoBWR_9jX5z70Oa0TvSsbSaXg6-sTPk8LYWX9SDJCC3RAXnGfOSXwgQyz_EZGP8pu5GBzSBoL0P5faEJ-WlHUVyC1J-FlXozjY=,@IvanValente Desgraçado é você seu canalhada comunista safado mentirosamente mentira!,112498734,gAAAAABj7UmK5kp80ykqjV0j8D4l5OeATiYY6PlKvWleMVcenkZPsyt1qsWCZfFmYUuddx9UVKO5wz8ad-9yaIp5NMkfQnBA3A==,gAAAAABj7UmKvGtJTWhdl4idePDMBNJxYzTcQZhsD9m5czm8l5jOCYCv7Z17I2xMyrruLIKf9Bd1kduJUKrgT9WPwgIIei_B6A==,gAAAAABj7UmKa_4Ceq5C-s9LpmYrhvZd1wj-0--HUmbbV0w9ISC5vF86-_cWApmhhU95R0fRQ0wtVpZ4s4hAh5ctMc8xlPdg__nB6orjj5F94f6W6C0r6K9Olp_i4jRlhXX2EOoi8LAFKJmoxHrZSc5OpgpPIKl53KtOY8EdtMlXtdf8fZLcpMo=,1,1,112498734,2022-08-14 15:15:33,2022-08-14 21:15:33,847,1,6,4.675277778,1.283346206,0.9734398,,0,0.8949471058,../dados/processados/tweets_classificados_por_objeto_anotados.csv
gAAAAABj7UmKG_CanRgamozJW-dzQzlMSv5Ij58UeqS-Z3hCUOvzsdi-dhR_D4TES0wC4k3yGkVYPOfA33juQoLwvPNiifrHmujOaRvUS5VuHB44KSKKNik=,2022-08-15 06:19:14+00:00,"{'mentions': [{'start': 0, 'end': 15, 'username': 'CamargoDireita', 'id': '1489189886670381056'}]}",gAAAAABj7UmK81QYz6mfUeImAWpAWD_M_9-FbbNXm4gRi5ZVG5rWhn9eUirrMTYGneaWy6adVjSBNGIzHhCCzUUwiwo0qbkRHA==,@joicehasselmann Retardada pra carái,116519514,gAAAAABj7UmKyFacfgV2HDliahWRSYSMDP5CYDTHR0kYeFSUPujXpg0HRHXg8SBvlo68dosOxkyCMiXCSzDfttKmButkStfF-4rC6utApmoM_rqUmVeVC3I=,gAAAAABj7UmKvTq6x8bcqm4rdCr8PVIIOpQ_oQeMWy9nMaAxH-w0fahpefpAIX-_vAHHyT7vFlFVr9PTkGE2JfZp2hBxS7WKWQ==,gAAAAABj7UmKjz5eqcXBdfHB5xhduDmMtjPfdRUIKqlCD52JJJ5nG27wPULwZBc00MGD04_IagRDtFEhimvEi6OxdHpRK6mEF9jJl3clMtPTYPL5Sw6kohjAKh3KmVK8LU8XOMQ3qYOEo6Znch0A3G_2DFNbnqIo8A==,1,1,116519514,2022-08-14 21:13:41,2022-08-15 03:13:41,108,0,6,5.921388889,1,0.7348226,,0,0.8975394368,../dados/processados/tweets_classificados_por_objeto_anotados.csv
gAAAAABj7UmK6OEIfDFbWQogluNOSoziNa453HNDBvL9m3FwtNYzqacljT4Q32MD4crLAfrasU1NF8g6WzKYhobSdsqAUfXMQgB6dMs-d4_lHEsyjoLPjvk=,2022-08-15 05:49:28+00:00,"{'mentions': [{'start': 0, 'end': 16, 'username': 'AndreJanonesAdv', 'id': '1198004545'}]}",gAAAAABj7UmKiJQ3iZ0GEnb-2DYxFS8feLLsN9nhfmDd6FRsVLzdk4Y4p_xAOy7qOk-5KA4_AkLgIHIr-kT8QjAcY2N0EaZgaATo0XX66bSvuoHOe-ib-0s=,"@GMonteiroRJ verme nojento
seu lugar é na cadeia seu bandido de m3rd4",1.07E+18,gAAAAABj7UmKjCYZpQxT-t-QxbzbiJcJQ4F0VMlPW6STZ5ufHNwXqa1fwndOtoorIGoaOS0vTVf5i2ozcxtyuI2dC1U6AIcteQ==,gAAAAABj7UmK2kfXkyLtveG9NEy1zTLZVlSna4bCIlfyO1O51pcYNUoWKdaqFd-Ffs_ZrTSkzNVF4vHWg5XvRqIldEt4feCL6A==,gAAAAABj7UmKV6KYfxK1VvfN5P6iSDaI-YWKbK791QUBEHvEQTWMVmxak8rdE4CIEqOyFpWxeON9Uw25eoRWE-50TwjulF3rIWSAcYuDKMq76a90gd_yNPXfXlqlcaD-6ptGOeH8QDu-F-4rObFCQd4qejjc-YijoSwx8YeBvlafYmecFZ8CGBY=,1,1,1073226183461011456,2022-08-15 03:17:36,2022-08-15 09:17:36,319,0,6,5.944444444,1,0.8793817,,0,0.9007350624,../dados/processados/tweets_classificados_por_objeto_anotados.csv
gAAAAABj7UmKxCscJKPRSGigCCJ7ezXbVhG-0KeKevMmLFUbyoP8Hmr_Ry7TdlI8ALCbxPXgTdI_tO7G1blN7T-MGuBhhsO7AwVbq4X6pW33p6jJhgAjeLc=,2022-08-14 20:39:24+00:00,"{'mentions': [{'start': 0, 'end': 16, 'username': 'rosangelamorosp', 'id': '3096479489'}, {'start': 17, 'end': 33, 'username': 'rosangelamorosp', 'id': '3096479489'}]}",gAAAAABj7UmKu1bpUPpRTORgq5D-3sUwAoah65PHEuSc44xOuno7KTKWYEln7-fukOixR1MfO5i8P_dt2iv3FeQA7OuFBJGr5ut9mCJQ4v7rkdlfa7_dF-Y=,@carteiroreaca VARíOLA dos roscas queimadas,2797010717,gAAAAABj7UmKsr0TvdYjHqTDLRpbsraDGUPbHw9-YheQO8a58pirpTDvXErIp40RnVUtlIghT0IKjU6RxvmZsBCUEfHZw877mg==,gAAAAABj7UmKRVi7XnF4OtpCip4aCK2-Uz-a6cMt6xWJ74cUkl3UTHhBC-nXG4k1OMHneOEVSkTC3Sfypy82kHgPs85hRvylfg==,gAAAAABj7UmKOk-4OUtOkEAnkrJY8rYYUSep5UHoggB28FNlnrweOSycD0WxSmx6oypEG4Zo9tK9QjfNl1rKkMO8Wqwf9P7BmPmVu-5L2Q_U6AUWFLh5LBSFKk29YF4XHQj8BuBiRQIvrUBJ04zZBWaijFjyzp7X1Q==,1,1,2797010717,2022-08-14 21:06:57,2022-08-15 03:06:57,233,0,6,5.859166667,1,0.72948647,,1,0.9037746871,../dados/processados/tweets_classificados_por_objeto_anotados.csv
gAAAAABj7UmKJAoCigNBiO1M6vChKebtZxbRSfcvLs0vGSGHTEFVep-nURPwQxoMqourIYJ3EwKirpUApHDKos1tfZRzB9QqoXQJrCh-ecVIOk_ct0dIYSs=,2022-08-14 21:02:45+00:00,"{'mentions': [{'start': 0, 'end': 16, 'username': 'CarlaZambelli38', 'id': '975127727501185025'}, {'start': 17, 'end': 31, 'username': 'jairbolsonaro', 'id': '128372940'}, {'start': 32, 'end': 44, 'username': 'carlosjordy', 'id': '82271629'}]}",gAAAAABj7UmKddUhx5c6CZAGk-jlBmuWoWDlHEwciX4VCqyocmmr1g2bBn6Yvrw9NuPXPizp6cLvg85KbomlrsdOF7xJSKYJ0yqa_hU9I_38tChT9UGmKJc=,@danieljosebr Toma teu bico chorão!,3044834104,gAAAAABj7UmKBD1-IHX62jInxjLH0eeLue6b64b4rrqxrb4gNkMN5s0CjVJxCQUCNMghg_kD4TQzByeZPTyIF55umWUNqYoCMg==,gAAAAABj7UmKLatHBUjksTb7kMxckFRWShYWjJ5XIGOFh2ccOacPYFPDqRVN4aGEsmfrhUgUdAyrDeo48d4tD2YM_BChZ_HLYg==,gAAAAABj7UmKjmS7BQiPeZUXxWgJ1YFwBJFL_GGs8Jprzqv1gLly0_EgrEQbDJi_VyiRkmix6u1n_JEA1s1n2sHEnnhPzeSE7bfD3xbFVmkdbMuNT1Boll1OwtMKZxtnWjJTNotsTXnTNMRb-5P5kpLak0cHvnrg0w==,1,1,3044834104,2022-08-15 09:11:45,2022-08-15 15:11:45,99,0,6,4.6575,1,0.832805,,0,0.9136381882,../dados/processados/tweets_classificados_por_objeto_anotados.csv
gAAAAABj7UmK7ihlhXTXb9J3eClohsmH79lDr4pVSmu3-tQfTFowsLwvpoGSXZzGdo1HRGMSHjzhvxUjIQSyXoflsFyIGvyOupIt-xEGLJ1GxTQNf1vo2cY=,2022-08-15 19:38:19+00:00,"{'mentions': [{'start': 0, 'end': 12, 'username': 'DiogoForjaz', 'id': '109147422'}, {'start': 13, 'end': 29, 'username': 'JornalDaCidadeO', 'id': '994303120376303616'}]}",gAAAAABj7UmK5Ja9AxXdbShua-aHrrfeXxhvGpTtctBfBNT4y1wyYX-vUSBsODfO3W4w-75MEMwX-ig72fnt5XC5dex-BKLbmHalgrxpBZRqvaujDOLpgcE=,@IvanValente Deixa de mentir vagabundo picareta comunista do capeta,112498734,gAAAAABj7UmKHoWysHd-eVz2vBYDrOB0ehLqHSIt3aq3vJufu_ye8C_-_tn35dduG2M5bzvDwnG-IOAlMIAbryMlB763qI6eag==,gAAAAABj7UmKSsUegQh4YSXmUMGjJT_YqznuJdxqOPkulHL_8EflXxwZM0_0NJFJvXoIpH5v0J08SpmqM4gvY5FfzyzDYmr5JQ==,gAAAAABj7UmK9Fwk1Ylet6NLDmZ7yzKJhIkGE-QjC9J2vzACq7XW0E37tXU01LkH4BHTKbW9mG0JChPyMleA7faBqRTx6osU7CoUqCab3_LToz4lYDLauTktvnz-ttYNMZUr-D5JWYVtmdA9yJ0Bh_7iavMJSUK0RGaGzLJ2hbejgOYIb_xOkLA=,1,1,112498734,2022-08-15 03:19:14,2022-08-15 09:19:14,349,0,6,5.991388889,1,0.9575887,,0,0.9163133603,../dados/processados/tweets_classificados_por_objeto_anotados.csv
gAAAAABj7UmKGZVkO64bLTVM4vXNu9-SUO8GHg3sVDW7gXXno2Up23PnPfWmvMfHrwkfDbBKkN2M6mlVAEQXiKjhXnnPGhF7ot3Cc-UUbf_7TS-XALEM5Kw=,2022-08-14 23:22:39+00:00,"{'mentions': [{'start': 0, 'end': 16, 'username': 'rosangelamorosp', 'id': '3096479489'}, {'start': 17, 'end': 25, 'username': 'SF_Moro', 'id': '1113094855281008641'}]}",gAAAAABj7UmKF3yB4_wNtIlU1iuvQlB0rpBMEFWQR1ig0F-20XJFViJ3m8OX3ZQURinEV6ktbTnSY1g61QzBN3_k8eZGFjrqQYZRVM7MMDVSvvnsbmnQ_FI=,"@GMonteiroRJ Se fode aí, seu bost@!",1.07E+18,gAAAAABj7UmKqxnLxlVzqIh7-UcNIMv0-NqlcMYqadryBPfBcBTQlvhhmwFzx7tVbTiMCxUO8ayPNtYuQpxqqTmCYYPeVKSz4g==,gAAAAABj7UmKkSze3ftYuJz8QTASq7Phnim2ttHw2Lcvnr0DrjXcpKALFR5Q3jeUtm-VAoVAGyMRFk72pYp3-TdN1xOvCx8_zQ==,gAAAAABj7UmKz1wJywrs3F1cf1JQnAWcH_JIy94Km1JbkTlNZMIxLun8DcYDlp6oLSljtmOzpgq2SoOepc5UsmzEN36O6cAiFnh8YLdrXS5npe1ry5ht1dN7HfrkR8kt6EBq0h6axINbB-9wgPZtHGgZuMXYeqcWBB85buXKiNtqGqa_4r2qf5s=,1,1,1073226183461011456,2022-08-15 03:17:36,2022-08-15 09:17:36,319,0,6,5.944444444,1,0.75963885,,0,0.9242155598,../dados/processados/tweets_classificados_por_objeto_anotados.csv
gAAAAABj7UmKTzEes6nPHxiS0FNwWJk9xwIuG_gzAzKydCjOOPz_YSmFt9fXWu4tdlAnyQUm370tvsvKjIAL-QUXmj3CyuaoAWm84abix4yy4MK8lRuW4wU=,2022-08-14 21:41:59+00:00,"{'mentions': [{'start': 0, 'end': 16, 'username': 'CarlaZambelli38', 'id': '975127727501185025'}]}",gAAAAABj7UmK4B65iV8xGWvBTQObQRVTK2wxLMrM4u4KRaWkr6e4TJSJRBZ4MpEz58JsXPZKW-1BxDTQFY-tRZWVM1Dr_RaU7IexeJmuc5OFSIHwH5Wzg_o=,@AndreJanonesAdv Vái Trabalhar vagabundo Jumentista do inferno,1198004545,gAAAAABj7UmKnWRN_4brTcUhqgryiPYJlTdfv7vpGrKoEg9OcMNxFg7N5ioz2F-4C-12wMO63_lWOlpMu5TUh1Lk5Md-q5wzUNqVCXCHbIBRq8-wCkbNyXA=,gAAAAABj7UmKO43Paw1MuZRo1f94Zn0nP20EsiTSvkFJzxEr9SwJTuo__GDnNMPN-8I6JaQ6zJzfnO6t7HFnDNL17Mz1lfxlJA==,gAAAAABj7UmKogHeGFZDHXBtmErYgP6KRRGavpXbT7GeNByUZWSA3wDyDJIU6tJPbUsKGjltUzpSlNMj4Kp6SlQ-x6xsH8zyGiz2jg083FT0tLmJssTQ-3eOJpPIniIc92WLUGfBadM4MRztBUGLLUAc0CrCdXRWrb9WSdnZgxpVQJItN5BFRD0=,1,1,1198004545,2022-08-14 21:03:37,2022-08-15 03:03:37,848,0,6,2.697777778,2.224052718,0.93074113,,0,0.9321539839,../dados/processados/tweets_classificados_por_objeto_anotados.csv
gAAAAABj7UmKPFPfEjpNHeI9NnlmiG57la4BTIJi-_sEMBU8MTxgoB1RsX-0PD5S07VEtw1CLSK0is_slr8FmzV22whJ3svqK1ZMjmCwLczoSFXwzj8mov4=,2022-08-15 15:04:23+00:00,"{'mentions': [{'start': 0, 'end': 16, 'username': 'joicehasselmann', 'id': '116519514'}]}",gAAAAABj7UmKG-Zfh7P6e16nisgoUwHiGJRLlkZvSE-csth1XXT8zf75hYQpQhXqF0ls1najgSMP0EJpPvTWBkPDRAqeR_vXoY3L8yuWUYc-jBS4U7p7JzE=,@IvanValente Hipócrita! O PT teu partido de ladrão e gente safada! Vc dessa quadrilha são tudo pilantra!,112498734,gAAAAABj7UmKkFC9pQ1xcCDufYC3wJKQ-jIjmpryQ35jnUaVXrbBcrkzfncYMmrxy-SRUZfZBJiNQqCUfZiQ-jzg-9ChW6kJXQ==,gAAAAABj7UmKIPsTUbi_qW73QnZY8vsc4u0xOGIDGBWbZnDpKJHY4Iqj2Lu32mHGNm_JbNi8qEkutKVHnJF-yiyrTU5UJzPftg==,gAAAAABj7UmKnvBZ7HldTzgGtQBLrisjyBke9vxq7TOHSqs5DduXTPZnMnMc8lS3JO1Wa1RWfBlFdQuo01fI3qCD0OW42WkA6ym5roSQEBW1ugvs1Xcy-I85Wa-lX8yq0k6XIWo-mbhnCKUevjf1MIrMpaifY9oOjrTqp8TOp4lOky6ursxZhsA=,1,1,112498734,2022-08-14 15:15:33,2022-08-14 21:15:33,847,1,6,4.675277778,1.283346206,0.8383977,,0,0.9335757702,../dados/processados/tweets_classificados_por_objeto_anotados.csv
gAAAAABj7UmKZu6Q0IjRroTb37w2NNPkOf5KrIVtsuUYCmIAF-11DNF80sQU2YXZ3qgB-pL0uBMHXDQoZApm0S7EGWYVesVrcILLUBLrhzWiSzsj4Izjcp4=,2022-08-15 07:22:27+00:00,"{'mentions': [{'start': 0, 'end': 12, 'username': 'IvanValente', 'id': '112498734'}, {'start': 57, 'end': 69, 'username': 'LulaOficial', 'id': '2670726740'}]}",gAAAAABj7UmKIf6wW59qvfyu_NQvlSJNVhbQtsK4aArfCqRxfV22FG8cVkOMpux5p9IglAtilKcZZ-ckt-zXDY5Z8k6IG2k-46tHDFgEzLlT9d9Q-9D8TxQ=,"@joicehasselmann Porca de Tróia mentirosa, eu sou Baiano e aqui na Bahia só vai da Bolsonaro",116519514,gAAAAABj7UmKNadLDFzvHlE5AUdKq8FR5LwGcuUkZLbTenACwJ8yE1-WQcCWOBo5wmBpwxvrOb925dECZodJpI4Rds3xfcxRAQJxdJVU8bQr3RzvoaBiTwjJN_Rt_RuEpjy1Kj4Vc2Qv,gAAAAABj7UmK0WqJgtpSsahwHxDKUNHUjgq9MLv8iE1Cm5d4NvHWK4Y7SgswuR-_DLI3Q141m6AR5He3ojpgyOeN89l73M0XZg==,gAAAAABj7UmKfeTtxTdjTPwOqxZ7lN8zJyUrkLj9M6Cga_SNpNYT5-VHrhnJPpM1k_4-Tm4Yn_9Q-FDBAaAOR-10QV39CJqewL005PN35O2spKQZ_25C4UfyupfoeUKBD0XAdwC0p0wx0V5RCnRUCwa6MYmadsdrq8iAa4einRhNthJsrRcIM88=,1,1,116519514,2022-08-15 09:18:58,2022-08-15 15:18:58,844,0,6,3.916388889,1.532023548,0.74170434,,0,0.9355295275,../dados/processados/tweets_classificados_por_objeto_anotados.csv
gAAAAABj7UmK9aSYgR72Sdg4wsXnOrMIkrvxnAfOO6qbWRqCKtmasj--NByS0egspOYhYxLgAX7sJM-0wTjAb5h0x8Tw_-h_Gfgba9Fa5tERh0-3NEATgps=,2022-08-14 21:42:40+00:00,"{'mentions': [{'start': 0, 'end': 12, 'username': 'BolsonaroSP', 'id': '74756085'}]}",gAAAAABj7UmKXblCBum_IN_CRgzOV1xG7WLEfY1XO8GNAEFale9blTQcQReWg8X9L-EzNM4zQLssvl0IorfT1VWp2ItXT74JDkrNerrVMhPLM9AyAMMKFc8=,@IvanValente E sua viadagem quem disfarça?,112498734,gAAAAABj7UmK2YdFCOkRgjWYpkGVWTbhikDD0m386TdJO7O28SikzXmBRGXsHiF4zxJHBUHvZ7zZDwYBdluWtLiD6YXKuL3K9ea8oj-9QmrnnMKaMpANWs8=,gAAAAABj7UmKb2U5lMGuPo3dtUolw-MIU1PYO4rTZuuTyMu_Eml9wTAREWEiZLY54aJRuBEHGSSwGc3Bl7n-K4EDp-BqFXiYXA==,gAAAAABj7UmK_I1TfoI2bZiYOZZzZJOoroLBrnirUlvs0USE_7kpDyBwndCpQ2WV914xolGr2mNYrRKrgQE1Oo7VplgbKuCzAhY3O1-eE6IsViI-2Ut7XFM0QPqTdlVmAgKzog6mPiH1yBfeNanRqN-UONbAhmGuTg==,1,1,112498734,2022-08-15 03:19:14,2022-08-15 09:19:14,349,0,6,5.991388889,1,0.6508526,,0,0.9395143928,../dados/processados/tweets_classificados_por_objeto_anotados.csv
