in_reply_to_user_id,text,created_at,author_id,id,entities,author_name,author_username,tweet_url,n_mentions,direct_reply,batch_user,batch_start,batch_end,batch_tweets,batch_errors,target_t_win,actual_t_win,t_win_weight,batch_time,hate_score,target_weight,cluster_id,cluster_weight,not_the_target,filename
184210354,"@BrunoEnglerDM 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂 Como diz ó racionais digno de dó
Mais um bêbado, filho da puta e só",2022-08-29 23:06:27-03:00,gAAAAABj7UmLpm837NwolKXb-qTO3vHaH3jKiPrgeWYSwh7VPRZCkYDY0IKDIVTfmHciKDlSXJclAdX4nXAdypfLhJzFRJ88_yvAuizcQEy-fg3cDABvj-0=,gAAAAABj7UmLsZAngCCxZHJum6cIcQ0s0A4UxghScrduZ2XPCXrYQfuLEqCOs83CvkbGR66gCV3TrwjsZP-kK0NWcuSDTMQhkEy_f2-_eKhrIqdSs8OgXF0=,"{'mentions': [{'start': 0, 'end': 14, 'username': 'BrunoEnglerDM', 'id': '184210354'}]}",gAAAAABj7UmLdo9HKa8HkIUJDj4EYG85pd8Dtg0InrtCMZN4S64DajhFXEUO6giLQcvvNzYCvUqulSPsRZtoSRQTXUJyMOMK05He751T_O3wbobGqLeelGo=,gAAAAABj7UmLOKVGjD1iuHJbdW_rlktvpU2sEcfcmVwGD1Po6s8KBbyaI9ATKi6mHR4AfmIMm8AgSca2IztqnJEpMC_zTsoWhA==,gAAAAABj7UmLaf_Put835FSOmbE2wXtKdyjxoG7rUhnyG3TKoFoZsMKy6z1aBMI4iC0cVMqymBtgho6uiT9wnkuBYam9J2YWRop5aUT8h9DIMl7iNhaGE9pHI1atyNNTOgCc3tr1yN1IodRXaQ6I4lxiX9RZToOp27g0ZHW9WDwBVYf3SGJNhIU=,1,1,184210354,2022-08-29 22:04:40,2022-08-30 01:04:40,11,0,3,2.113888889,1,2022-08-30 00:30:00,0.9146572,0.002159827214,17,8.96E-06,1,../dados/processados/tweets_classificados_por_objeto_4_anotados.csv
1.27E+18,@ThiagoResiste Safado racista brabo,2022-08-27 10:40:36-03:00,gAAAAABj7UmLO8A9cGuFQH_qfQhAC6k8JJihC0X-MdY0-qDi5c9vA1rfGQAX5kE7RRGsLfk3dZgqGTYNLVDGsBQXVcTgyuLg6LhrvINy-MQ_9Y_dtWZDaZc=,gAAAAABj7UmLv5QthSFf0ff7GvHdYOcZkxIliFMywfLjh9U5ZRL4PLJL9xT1qmAGm6kpafb0WUfsF_W0Wot39KA2YyuzUNENOsG9IrZiabaupEm-0R4kK00=,"{'mentions': [{'start': 0, 'end': 14, 'username': 'ThiagoResiste', 'id': '1270774020808626176'}]}",gAAAAABj7UmLvxqq8dxi6VG7DDnFZmV7MgcYVvt5a6rIqrtKfQrenJ5uLzWeoLtmF83Z5M8Lfea_oRm_uX6axwiHqSkwBhcelA==,gAAAAABj7UmL9A3jRnVCmXKoMmupqlfMjwwHTZ-VHW4JdQn0olqqYegaXvutIH2hNgy1myD9Gd24k82nweKXirvHqXY57KM-Xg==,gAAAAABj7UmLKA-daDBuHBY1fHbgMYrLCT0QGHyKumOh28Jh97q_HyPgpq44Z5rOsYN71jGCofFae4VyJxAmJykPq6vFLGVj5QT35BvzR1XU_zApkDhObk8rj0qE6K3kyI588J23EhyYhIiSYkgIdIuZsM_fNWhDGQ==,1,1,1270774020808626176,2022-08-27 09:57:18,2022-08-27 12:57:18,841,1,3,2.46,1.219512195,2022-08-27 12:30:00,0.93207234,5.01E-05,6,0.0001217581882,1,../dados/processados/tweets_classificados_por_objeto_4_anotados.csv
1.09E+18,@ArthurLira_ Tira ele e o safado do cabeça de piroca logo porra!,2022-09-06 04:42:49-03:00,gAAAAABj7UmL-ym1g0eTdJb3yh7nd7AF0_wGeUVJQPzWlwtD2U8YV-lpX-nSkpEnuyvZSLI_e24Kw5l-c_L7wJBjdbSmen5Xw2HJOyDhUiRJJvZ0PxWnnI0=,gAAAAABj7UmLp0mdXG7u71-Sn0otjxFzKzfj1NLhOixMtmq-k1ESZgCQRjK_6KgEoEz8WAuDfyNRYmGpTUjp8dfQgqc7tO-jxvylSttflCJt9VzlnWeICWY=,"{'mentions': [{'start': 0, 'end': 12, 'username': 'ArthurLira_', 'id': '1086390169970884613'}]}",gAAAAABj7UmLxqS75mXa54WmYI-oU47qtVq968FL0XxDxrWt1alGEDAl4gYyiP03Ky9m9G2QvzzhZDoKQG6P1Vbqwh69LgFeWQ==,gAAAAABj7UmLnlpsSplPZnb8F0avCZGCyTBJWD0CvFkwu08ubSUgcYScr-4skCwYaZQFmiD4BvRFQuZfMlnBMzACRVXrm4hSvA==,gAAAAABj7UmLO1gP_AQdGGQOTQNIJLTseISti4Bva5QhQuTSy6fSo3dc2fpAzbh28bAQuMcu2SLjMuJTpV4UA7aZRdBeL7GQN7WcID0gAP3ieIxjI3Y6b_8kCL_6iu3kYANoe0h1e8COSRUYF8RTmSxY4z-41MHqvQ==,1,1,1086390169970884613,2022-09-06 04:17:31,2022-09-06 07:17:31,276,0,3,2.965833333,1,2022-09-06 06:30:00,0.96609604,0.0002811357886,17,8.96E-06,1,../dados/processados/tweets_classificados_por_objeto_4_anotados.csv
67183252,@andreporci Que chinelagem essa Globo.,2022-09-08 21:16:29-03:00,gAAAAABj7UmLvQWiDJ0_kWBEwEpdIDHIPt6pSXr_6_UPLSAGy3xyKPgQ-O1xk2yKnmi1wO5ZIn--T8NkHQtKK9OWUHjiF7WjyWA-lyyRQ5wsdDC46R_Q3Z8=,gAAAAABj7UmLz7REBAkYkgaCzoEX9jUUqOnniOKR3MpNFsiaH1opriO8zJUtpLz9XGjz29kmb-qqBqcbqWXCEy_62IqBT8etvkGr5Cr2R33Ey5wyEru4xQE=,"{'mentions': [{'start': 0, 'end': 11, 'username': 'andreporci', 'id': '67183252'}]}",gAAAAABj7UmLreMbh_dd_aEi2WXFwsd6quSPg8b6WYYeRTir-LvyYChW6tjvWfKYY_-I5DrG8racINr9aQnpl8w4QGnrXhdpraHso4tgV7vSxaqnKvyJEeY=,gAAAAABj7UmLL3U_09t4h88n_tf9IMOI33h93i_dbAFa_I2fDWANMxrBD0XJjg2GvIQPW4tAttLyXmeIqwwvgIX-jZHmm-x4KA==,gAAAAABj7UmLY1r5hMWksgap6YXOL_3qKkZSilZgtlHawZswPm-Ws77bnTq5wuRIicjhFA32oapFyDQBHoCNInEhkJ_Rqx_p8fZrFMHDqHvwzveJsY8TpDCgFaztQvqwKXuJ-Ry1m3VwlAo0bTQ1Rk5ei0wWfdHVbw==,1,1,67183252,2022-09-08 18:34:09,2022-09-08 21:34:09,350,5,3,2.979722222,1,2022-09-08 21:30:00,0.16793872,0.0001842299189,23,0.000260960334,1,../dados/processados/tweets_classificados_por_objeto_4_anotados.csv
82271629,@carlosjordy As informações que ela deu eram falsas? O assunto levantado por ela não é importante?,2022-08-28 23:01:34-03:00,gAAAAABj7UmL5rsNumwo_cK6vXIkfDh3qWFrdv0BB-nIgDAoXFo0Zx_-U2d98j-r0hMrjN2Eq92DK29XtaxHcqlKlCw9xj4hdw==,gAAAAABj7UmLh-v4JxLHHHej0vVRE709P0Pecz42YItzFxZMnrGwtHDfm1Z97Fwc_qYI0jGAMei6AnU24cXZVcoGh-Z0wTuXHgRnttnpNeYakp1WXQbmPH4=,"{'mentions': [{'start': 0, 'end': 12, 'username': 'carlosjordy', 'id': '82271629'}]}",gAAAAABj7UmLw0KACNxAkQG3cUDBix7cbpCxAG1gseoqfXqlJasku9JtA9SmEGSJOTIRt6h1_RLM1y37Iwp2JOkCoOgzNkiDZA==,gAAAAABj7UmL4Os4qCi_To-zCNRnsHCuUnr7C-k3wklll4Q-6DtSNb2B3rr_ZvWGD4E8xJXY42ioSCHQm3arJ8N0s1AcTE6fLw==,gAAAAABj7UmLB9ssW6FzRVudaYz6xcBT9VeWZOlraI8Qn53uLhEkmPbo9zYVEgBPe1mZCYCqSWhDUk2BM6qrUhZjcOg7AOuO4ZQhOx-h8QQKk3pYyaLfv1lnB86MPqKVZOn7DQkmFXNUnhhD3pCvdgu_MPp2hkx6Rg==,1,1,82271629,2022-08-28 21:37:07,2022-08-29 00:37:07,546,4,3,2.983888889,1,2022-08-29 00:30:00,0.0047581075,0.0004203446826,18,0.000489955904,1,../dados/processados/tweets_classificados_por_objeto_4_anotados.csv
157226645,@JoseMedeirosMT Roubando.,2022-09-06 01:10:14-03:00,gAAAAABj7UmLfS-HtXXvP-0Fr8KwxwxLrOi60uVkdh9vdGn_nIaMcg-lUx5uH12hzz4vq16vRVxji5Y6TSt3pPw8M18slrpib1XvKEZ5PWuXcaWtr52jFow=,gAAAAABj7UmLYggsXo8ZpnXM_w0zE3AGAptU3IQ21CyirfPWI43n5tGr3OEVPrjSUVOUVB_MF9bHL9XmOSnh9Z2eNPOPpGnp2HhoBZfZPIFC80S6MVMttsk=,"{'mentions': [{'start': 0, 'end': 15, 'username': 'JoseMedeirosMT', 'id': '157226645'}]}",gAAAAABj7UmL5gY7ivbGs6Anitlz2Lra6YsvHxUZb98LxQZKQFDil1BLbQ3TIWzpC5q8kK0sA1OTcL_TA7f6jwOE50DRMa8JTwiAqaJagBlQQZPelaAxPdo=,gAAAAABj7UmLeVjYhFRcLGOE91wpQWLbqC01zgstEAN2DI1fpYO_iLQrCwbmkLqISv4tmdSj-emi_PCuNjmVe-rSxLJv4lZiCA==,gAAAAABj7UmLHyQZNA5X66Mkp_tSDRWhROnO5JGGaMtNBp4bGp-U78mGj8OmIXjDH_Cln6zAcXQCWYsY7_Eh_Sg19GQR8_tQQM_R3TOo1zOQ16gqeUfUtQEsIL5RNBm1ACwFEj277zxgClI9eCijBreg6trH0QCokw==,1,1,157226645,2022-09-06 01:06:18,2022-09-06 04:06:18,16,0,3,2.443888889,1,2022-09-06 03:30:00,0.054778617,0.0004997501249,32,0.0006468305304,1,../dados/processados/tweets_classificados_por_objeto_4_anotados.csv
1198004545,@AndreJanonesAdv @cirogomes Nossa! Falando assim nem parece esse cara aqui ⬇️⬇️⬇️ https://t.co/Jd6p1GUnMO,2022-09-01 11:53:58-03:00,gAAAAABj7UmLWZLR01GWeKqXTEG1RA93YbVuPeAMuRPwDraQ9qhTBFnmvwZR7LNtcuI1iw-6iBbCqtfJdvvyldX0He04-LbulbPJOQSbqPwvtIluX3zuVVE=,gAAAAABj7UmLuSi6h2IP4XWxe0iO59qxmgZssS9U2yijrcNF4dJbEzhWzpnJEXOlpXY6e2ndaD7fClT-4_yirlToxyEklZpxVUPjAJRNAbGjGcHirv8XL54=,"{'mentions': [{'start': 0, 'end': 16, 'username': 'AndreJanonesAdv', 'id': '1198004545'}, {'start': 17, 'end': 27, 'username': 'cirogomes', 'id': '33374761'}]}",gAAAAABj7UmL2fMkDfNiT2CUmQ-Jw3KUaySEtU2Sh44KnkvIkDFPNvmUkW9Nwg3hW0KgZA8mU3YLMQArT66WfjfGrF0AiH5w5A5oLOzFo--Q_OY5hme38rQ=,gAAAAABj7UmLmi1674InnjNnaNm15a2nz3xvapOyMjfydaG1Raol1WrF-4mJkP3cH1oWzyfJp7VNfIEnpllsfFSSf6PjL2kzkQ==,gAAAAABj7UmL5dgaIywPjF_SGvBCVsrb56QvD7ZxEgTdm4cOjaKkXO3UXqmYoLE6YfhJOc972C1mG6eO8XZnhKtKrb9llapekD5k6hhuuPaH2TFQHtITVtVZI5UrC5ty1bCxmZzO7MCz4pzfQv_nG6hyE1mTZJDhMw==,2,1,1198004545,2022-09-01 09:41:01,2022-09-01 12:41:01,843,0,3,1.410833333,2.126402835,2022-09-01 12:30:00,0.017196909,4.64E-05,24,0.000477326969,0,../dados/processados/tweets_classificados_por_objeto_4_anotados.csv
52297557,@thigagliasso bloqueareibem bloqueado!!!,2022-08-29 13:44:42-03:00,gAAAAABj7UmLp5N68BlG6J6erhhgMkNYH0YlpkIMony9gFGXdReJ4oNT6e3QSNYjItoCy-YYY0gNm9r_blmV-U1gZlkkiFdgEw==,gAAAAABj7UmLa5qadATS7vKlAMzFQqZeTxqYjYiE0jdtiZQykD6RgtXtW8vUsbnRM3mKfZXk0zusXMLC3cjC7O3S8LhI2xV9yTuFKtS7X7DtcPur7lXlogY=,"{'mentions': [{'start': 0, 'end': 13, 'username': 'thigagliasso', 'id': '52297557'}]}",gAAAAABj7UmL0Khn6OBP7nfiNheOJEFxLf2WDkEFkfnQiw7QoD1pBcEkPhZR6N2mbGS-beYxy2UydtyV8k8F4SS_DFBAtJ3CU3wpVrFG3SuAq4c9BsgvDQM=,gAAAAABj7UmLDuT4ReSolWr2hSoCNafb8W0xQqZmc0T_8txk5uILazUpSvi4Bli_Uqv_xYO34YZyBGczgfW5zYlx_eD4TSl5-Q==,gAAAAABj7UmLhmKDHP0Dy4sNlns-FJocE2wVXLUP0BEuA7vxQVhi77_rZym8lW2BtwDVRk-gdZPFHFDc4e9uVbmztN5xGolJJeKZst0Xp4H8M3EnilqhK7_ay3ceF4SxN8eTm-seFtR_VGop2DEm3rF6YCXsY8-eRfuJ17tiSfbEhyB3F8nwIg8=,1,1,52297557,2022-08-29 12:40:30,2022-08-29 15:40:30,578,14,3,2.9875,1,2022-08-29 15:30:00,0.0063176923,0.0002557544757,12,0.0003373819163,0,../dados/processados/tweets_classificados_por_objeto_4_anotados.csv
1198004545,@AndreJanonesAdv 🤣🤣🤣🤣🤣🤣,2022-09-05 09:44:03-03:00,gAAAAABj7UmL2daP4fhwCwdUU3IdojDX01M9apW8qUSGUBzyA60rVxRRXfbIEEx2pcACwLnt9X4EOFg3E9UUAxg2HyLpYKZHRw==,gAAAAABj7UmLPsDJnoFOY826yH2flko8FHTZf6jJfQ3ZKk3Lgg8pC1EjfKRc0V2amzAm4tHvM-cqe9QIhRco71jxXOxGzGPzeuvAIW0Yro-Ea-NZT7v3WjQ=,"{'mentions': [{'start': 0, 'end': 16, 'username': 'AndreJanonesAdv', 'id': '1198004545'}]}",gAAAAABj7UmL8TYAJWonk8DaNfByW7xP7YdJob9rJoqpaTag3F5X_h2vnp-7EN_cTI4CIu69U5qrqPlx2u1_bW3pkoHzrDn09w==,gAAAAABj7UmLqZrMGMmJmd7xoAi8OU1in5-4K6HIhWvALOjHUYgVgnIKoOAug4RAJPAI-ESG7vMNdCK7zRNSRptFjX_Yb4W3zA==,gAAAAABj7UmLz7iZCgiz0tCL7BBjXLn0EZ44RGfxEVd_tEsiN86pKyxdUkEBrwwyd_CMCYBaQgM-aOApiD-fFUZ01us8w1Mo4kttqn2ARqJqkG0OYWs5SohKRis06tOJHq09_SvUwb6YFgqbSK_TyyrS9tbXJGY5hQ==,1,1,1198004545,2022-09-05 07:09:58,2022-09-05 10:09:58,841,1,3,2.255,1.33037694,2022-09-05 09:30:00,0.024233941,4.64E-05,26,9.95E-05,0,../dados/processados/tweets_classificados_por_objeto_4_anotados.csv
3093539558,@camara_sette @rubensmenin Vai tomar no seu cu canalha,2022-09-04 20:24:09-03:00,gAAAAABj7UmLG_kih6FDS3lsmShOakSjWqnX-TwFwd2SRROdjjHWb3kwDrffDnlcNZssb3MWsPK3P85C1azHPMUGw6B2i8PUow==,gAAAAABj7UmL7jl1JvWPRJ29Pjq4Dot8mXHBaV2HN7o3fjiigtftuY9IdsoOvV1CRrl0y10WT_n3OOH8pCHM01GAqt4gzaMPwOlincYGZPHrSbho_aHQhBs=,"{'mentions': [{'start': 0, 'end': 13, 'username': 'camara_sette', 'id': '3093539558'}, {'start': 14, 'end': 26, 'username': 'rubensmenin', 'id': '131030635'}]}",gAAAAABj7UmLRjoWadFWScnQ58CwJ6xfvMkZ-zc4yZCCJf7fpoRaBvKxjUvf2UupQQxG4ZPF0yEylwx9_22-5OAfo25F7ds_7w==,gAAAAABj7UmL4O2XBeRBuYyZ4e1TK2EQkTQzBr6xtTIU_Kt0o4U-1Va08qSgvzmf_nX4Vu9WnWFwRPAKq64URO_XzPobV2jGSg==,gAAAAABj7UmLnA5-sbbqccZRKMmrHZXrPRJjlfn252ePwfC00w3V5FJpfdNQzBXrrG-5xyoiEwI7HY5-w181spIBKc0um51zU_CAx9V0XYWBkv3xXghUE6q7ZVp0gHdya2apkgxrNQWFWNAzvCoSwd6QW69HCgyk4g==,2,1,3093539558,2022-09-04 19:19:43,2022-09-04 22:19:43,313,0,3,2.204166667,1,2022-09-04 21:30:00,0.99082464,0.004201680672,17,8.96E-06,0,../dados/processados/tweets_classificados_por_objeto_4_anotados.csv
1.12E+18,"@AbrahamWeint Você é um bundao,e ainda por cima um traíra",2022-08-30 20:57:33-03:00,gAAAAABj7UmLl2A2BSIb3_jxBSJ09nUxumbivaqc_ElS_WFQWZPkyN3vF3IzFGHZuR7gDGlp4jAlzrob8tE3lIuHQ1KW2mk9KrWDK2FhUwEWhYVmCdtHHr8=,gAAAAABj7UmLrC19yIp0blYmvQ4Dl0ulF_XeoF9Cl60h_JHLiDscrwFyhJR5NW6kR-IMC1IBjpV9cCUz5g2aNGNsM61w4DnDQAjfUqSVMj7vDP5LCW60tY8=,"{'mentions': [{'start': 0, 'end': 13, 'username': 'AbrahamWeint', 'id': '1120399498692497408'}]}",gAAAAABj7UmLmdWVv8YrzJ-PWGbdoRgeoSLRpte1_6kHXbmZwhlmfTTrAXmhJ7AK5XZln_NtKn2dhOkk96LgoM4v1aIzny8IbVp1cJMnfLsIZeZatg1nKEc=,gAAAAABj7UmLQ_W7usc2oS46tTRby6iuF7cnOFvZk7ynl_xYcf8OY6PB1yQ8PuyMw8SV4NcfNQPvJPVZknzb7J-TWDujhPBQfQ==,gAAAAABj7UmL1_6v_xoUq7jj6i1pFayJixlp5fLiyF_UEZKbHra22qRkCbl84wwrwWxA0cBjngOgp4whg8uV70rZ2lvkYaPnpmBqvLOP2W2-L6oTQ2e0NvTsE7v_JHwKQRr5Iz7ZNalCUXS_VNJYxva0Cmzf0ogZTUWXl5Zf1MbEocnPLyIS5Sw=,1,1,1120399498692497408,2022-08-30 19:16:44,2022-08-30 22:16:44,34,0,3,2.97,1,2022-08-30 21:30:00,0.91902184,0.000849617672,17,8.96E-06,0,../dados/processados/tweets_classificados_por_objeto_4_anotados.csv
1.27E+18,@ThiagoResiste @LulaOficial Lula na cadeia,2022-09-08 13:47:45-03:00,gAAAAABj7UmLuNC2uu_9QO4m8nCw04qCqgEQsWS266C4IBMaEBl6mGUOri3d3_gju0X_vF_9V3cq-qzJOp_Uxj5rMTMPR3ov2A==,gAAAAABj7UmL8AYsFUGGDEX2xyE9aKQNwExjRgd9-_41RdU9mX-5ArqI_KhTgn3VyQMmjJ2Zm0dStUwcVYf12TIc9d8toDfgxbyI4OA7vODdWPLSbwu3zRM=,"{'mentions': [{'start': 0, 'end': 14, 'username': 'ThiagoResiste', 'id': '1270774020808626176'}, {'start': 15, 'end': 27, 'username': 'LulaOficial', 'id': '2670726740'}]}",gAAAAABj7UmLG9ub0SkbZhczV30Pw-5WL0G87AtCOlbqYBwZyETWZmfejYFvnm07l-Mew_dtvsyxOZGX9lSwQRzJnsVVEWnhIA==,gAAAAABj7UmLRc1hecrJpYyPDKbPW0IJ5Hiqodl8WWXrkUdd29weAP7Kcit5sAhgxwnFpIQQP8qkeOlWPN4F5Ug7Ear9Q29RWQ==,gAAAAABj7UmLxUr3gjtxBdbVs2B55-RUkkPqEjIJx3BzlELFX1UhWVT-TNRt3p92bnl2kUfkXI92HK7pJxn92ya4h_LMrBScyt_lI2B6VeMaJHgW27zhUq0Ev2trWln5HpoThs9RMIF0uYKomnA6m_T4o_oWtzuahg==,2,1,1270774020808626176,2022-09-08 12:46:05,2022-09-08 15:46:05,843,0,3,2.155833333,1.391573251,2022-09-08 15:30:00,0.004219379,5.01E-05,10,0.0004438526409,0,../dados/processados/tweets_classificados_por_objeto_4_anotados.csv
14171352,@augustodeAB #MoroSuspeito #MoroParcial,2022-09-03 20:24:45-03:00,gAAAAABj7UmL01xm0wZv-OEe3QdRb63zmwQR-d1oBQBG0gn5ff7tTsszUPxTM7hz6BPP0s_g3A8-UjEJKfWFejtNFPZU-5ChlwJx5Fke4zJvmxCG5GzvnKc=,gAAAAABj7UmLlFzukbpSC9midO9T5HXAZW-FLRenwmj1S32apHxmw512cZxTJ16GhsVVJetw-DuX1s1XKf8ZVbSEwfxu1Rbjyk19dmb5iA5Sg5w9cTF_AaA=,"{'mentions': [{'start': 0, 'end': 12, 'username': 'augustodeAB', 'id': '14171352'}]}",gAAAAABj7UmLB1cmMwLts_AQg5vuZiIxLP8d5cHqK8KlhWCfTFYN9YmorcYLJGeccQmmWMKRPXeXCbzNgt-FLY5aK-KO5aN-Zw==,gAAAAABj7UmLii10_wAR_A1kLcjV5W2FWw4cNVPbFSHxbFY1iVVzTondi903OB5BpYmeuUUnTvt6Vl4ssjhQYacFoWD-dKgKVQ==,gAAAAABj7UmLocO_z3FpdBCs0S2Pqd0TW8AfdiolbQW1Yl4B8MMpTzm2lYrUl_27XNqTUZuyWGKImZ0-o6SfncZa2V9qsSs_2WEuo5Wc6dqWHh7HlrtdrtoRFVtTXdVwBpGmXjm3vbWKOC8N6j0G8dVe8S1SbYnBdZ4oZGtNyYJpoLW5lqHm1fw=,1,1,14171352,2022-09-03 18:33:15,2022-09-03 21:33:15,65,0,3,2.887777778,1,2022-09-03 21:30:00,0.0009017182,0.0008992805755,37,0.0009832841691,1,../dados/processados/tweets_classificados_por_objeto_4_anotados.csv
1.33E+18,"@77_frota Você quer é comer as mulheres seu safado, se olha no espelho seu podre nojento ator pornô",2022-08-28 22:41:46-03:00,gAAAAABj7UmL20gSqJYuPsNrQRjnnQFGkOg0RVehD75xtvNEdsF2laEMxr9ZgNNDVaZp9kS7kI9VBsktaK_uxHwzzdzxYFGulBDKPSeytqGskFMWXv2WjD8=,gAAAAABj7UmL-msOam2E1jYEiw1kDcCxFHubuHpL-i-0pfV1pS5mUtdG9xDjRiEHNBMyv10ZSOhB45IwEE1TIvJVIqxjVs-QveBZ5z0tOZ3qCicTR2AovRw=,"{'mentions': [{'start': 0, 'end': 9, 'username': '77_frota', 'id': '1330082400299339776'}]}",gAAAAABj7UmLaIeErD1KsnJdZsCuDEGZa9mgizAShDWws-zW-IwOhCaPYBpPmmaEPBU9wYB7gRoZXRkO7-B_YELK2_b68tnt6g==,gAAAAABj7UmLn9G1-nZjsfBxO2QKR0Wv-aRLGkbY1PcMmk4bGrmWvqp3PviohIzX277caPWVu7f4_W6FXYg67P7u_EyEH1NEig==,gAAAAABj7UmL8RpUpqQjNXRCkTZjkbiXkzr9Wm2KNDQtc_0EluCbvI9ZAdcY_5Mk3t2OXFjdPoGMdI07Nvpb5b3wytvm-Pmtw3QPP2LxHtO0fou-klyembybwmFRH4epd27FhBfOX5fR0a6U82bAc8l6RRUnrD9DsQ==,1,1,1330082400299339776,2022-08-28 22:01:38,2022-08-29 01:01:38,355,0,3,2.971666667,1,2022-08-29 00:30:00,0.97000813,0.000798084597,17,8.96E-06,0,../dados/processados/tweets_classificados_por_objeto_4_anotados.csv
3662771592,"@carmelonetobr pede para o Bolsonaro perguntar para ele sobre isso no debate da Band.

kkkkkkk",2022-08-26 12:21:12-03:00,gAAAAABj7UmLmH-N-xyJm2By8n2Y7saPOYiu5ZVeYyaacbjC2Ecbg6g1mToC5nm4VRgag1c-uGu-fkJu8omnMKWrl1_sTNJ6mQ==,gAAAAABj7UmLKIGY2aKXeF1lcZsdHk9lwmUAIMPACwWbxA62zkFeoMyiWNgZxmHcg6l_x2JICjKYFTJL_XEAM4Lx0lU7_gle5jz-MKfr6O_tlqyBwoUqDXA=,"{'mentions': [{'start': 0, 'end': 14, 'username': 'carmelonetobr', 'id': '3662771592'}]}",gAAAAABj7UmLKyI7tPDFf8UG4-z2j7XupZWUpEQSjETn9ptMNL-SEnxGyRW1oxlYUYXHfHRh6h-ymB6pnw1BtSMK2SEk4tjCT_6xk4Z5eCQLGdygzJk_14b3qMOIotILqYpCZp-RP2b_,gAAAAABj7UmLCV_dTYYiUwfsE8JmRT48VwS5K1R19DauTDX0eAE9OLVnHejaMIikfLFnUTV6hLtszCesPzCQGrEqJIP8ZJWu8Q==,gAAAAABj7UmLVELu7Q8nVdOqI2IGFcvhEcnBaOIvKqNSPH_A4luPO5uJTUl-Ee7y5g-bRZnLSKwdBQIWtL9b3RQqgd-Axm-XrKgAuHQ_9xgTzTPNUjkcq2WpQlgjFT61GD4j2OqblSQHakP_JO5aIlDnKoNb3zEKjQ==,1,1,3662771592,2022-08-26 10:04:34,2022-08-26 13:04:34,169,0,3,2.971388889,1,2022-08-26 12:30:00,0.04310969,0.0002986857826,31,0.0006426735219,0,../dados/processados/tweets_classificados_por_objeto_4_anotados.csv
52297557,@thigagliasso Amamossssssssss https://t.co/hjATWvPj8Y,2022-08-29 20:26:42-03:00,gAAAAABj7UmL2I_kcRUH6N1QD8hpR1C_U2aSKhVxp3OlfUa7tfVT3YyzQ0A76C8rbQPpzhHjkiEQdGjx2d_QSBX2PlFNDM0d2tw8q8oRLYT2flKsPnxDqj0=,gAAAAABj7UmL2tuWxmTjPgPQdceqDPmYTuqhNgHGLQKvCHaztk25Z8_1gQ5FvEi83KVoo3eyoCsrsCFPDfRdkC1Np9W6i1F9Sf7tk3ZkPtSl03FkJYt8qDA=,"{'mentions': [{'start': 0, 'end': 13, 'username': 'thigagliasso', 'id': '52297557'}]}",gAAAAABj7UmL-Ol6IE5-yMJAYgdHnAZC6clx3IgdcGdUtNpz7OqKrWm7UhI05VULknzv7ufdKKHnMxvGH0166ioKw8OXAc-oj6rB7fqBKCIYwi3ErcRZdk4=,gAAAAABj7UmL5XfpPl6m1r9uyIbMXOVDGD0NLj1v0U-n8_G3tonozcnm-9zGIBn_68TX5iZrZGVZpVPn4gTzT-3taOJYujW27w==,gAAAAABj7UmLskFVkTvMCK4Nio-gT-6-xEawaO_A_zKzH3Xa7gPTNtJ0zT62PRlHcIb5tJvWqWxMIPoo2zXsWjJ7ubybj4OKL3spn7O5B5p7ImoH-K9aRfulKD85p2wOCZGbkuSpRjQK0oW1kFZutPA7Sb6xC1QCNtY48lkkxPEMzoNnM6yikTc=,1,1,52297557,2022-08-29 19:01:10,2022-08-29 22:01:10,422,6,3,2.983611111,1,2022-08-29 21:30:00,0.019505596,0.0002557544757,12,0.0003373819163,0,../dados/processados/tweets_classificados_por_objeto_4_anotados.csv
