id,text,tweet_url,"É violento?
(1=sim, 0=não)","O candidato é o objeto do comentário?
(1=sim, 0=não)","Comentário é racista?
(1=sim, 0=não)","Comentário é machista?
(1=sim, 0=não)","Comentário é LGBTfóbico?
(1=sim, 0=não)",Unnamed: 8,filename
gAAAAABj7je3DBOj_pFQvp8KOk5u-vhSQsd4HK3Fd9tyMrJJzN42ZFAOqPNANbQahepAWJzyqr2McfdiXfFeNKd-Pat4i3v6rhemYBP3wVFjgKQyvXq0ZcY=,@dudahidalgo13 Que absurdo! Que sujeito boçal!,gAAAAABj7je3eFM_PiDP0_nbfYPPbAqmEzvuRWc_6UkZP5a_ur_T_u1MUuMlwel57bHjZoSzlx9AaFAZN96RGXpZn8QNA-IrRJjv4wC1kdBha9q_hkvXQHx_sL7bX2F30xAXjIXpyTpsacvM2__i9lLu8oqszKU83VZ2Rs64JyNpLQIxirlaBEU=,0,0,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3rjUM3OblEwOKjv9SPnVz55icsoP-BVGraaE8C5cfZUvZrPLaVvy2414cb93jmq2hc-d910RiWvdJRLHCeQ2BdBW9_mhocVcaRZ5sCH--ctk=,@fabiofelixdf Drogados vagabundos feladaputas sempre serão fãs do ladrão e contra Bolsonaro! Graças a Deus! Vão lavar essa cara feladapuats,gAAAAABj7je3na0xt8ljKheBBnIHVn29ZZHBa2V1vgcMnD3H1wXG28OI7D7Vha6iRhoXMpr1wfBqkcPkGzZLHEHI_GZP1rDzHt1QYHRhpkibErhiBajocPUbwlti2Je8FPW4hxR0_K_sEns68szjY1hja46MN0SjMQ==,1,1,0,0,1,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3ImdP3PVNcQ-zLraC_NG65YDvSWFcxAx04l6eczCEYBwUvhRGTfbxfJaQRzKqlIMxT0u07xFfkgcFeNNDP67N5Sfebs4Jq5_Xg5XQvZAkukA=,@BennyBriolly Isso ai minha deputrava!!!,gAAAAABj7je3XaB2tLwsTqwW00q_2C352Wo4nqyDixyt1AmIDnIFdec8NOUnnynrbHRLzm6QFMPkL9boXAoiopW3vmGnKuREJaM35OcNcFPgGajBiBJaY1sHYdg3Vv7plNYUmYFiyU_vNfvRrDRGw2uNsQ_c4w3bfCyWx4MGiRisPYQ-BfNEx-I=,0,1,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3L-wQREAU0iFkrkzezjdx0z5E7mIHEKwaHO7e3QXe7kUguxmJaHY7cq2sFX1xJJjVZdCmNV5cxinc-xNgFD94hcwO0sGf6DYHPl3nsNyScsY=,@gabysantospdt @fuckinmadhatter Deve ser o pessoal do Bozo que manda propina dentro de pneus.,gAAAAABj7je3Pxu1jwRzhqPaIRf95NhH9_IkX-Wkr_Gaz90aojCCvYfCx1t1DX_3Q_VQNLm4a15e4T59kKEW5R4e4Q1QoEdBiebUxkiv_yh19bSIrcpHERrFRswSzoWocD7GFDWf9La0GGSBiekZ-1VrLig2Hvpn4Q==,0,0,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je330arnHqTXcxuh3r30OemE7WD5QldaRMv0L9J18kKRFAZqk0Fa9_4b11nrNlX81spgdVLccdcNTbDNLYUYS6Qsb2D7rZ1U0_NCfKKsi8KNoc=,@bellagoncalvs Vcs são doentes só pode kkkk vai ser Bolsonaro no primeiro turno ...,gAAAAABj7je3FW6wjXV9BNnAJXSwvW8XJuUkaT0KVXtPcufCj97zDxlB7JqGUn3jEoK68449AQgjve15vHpT4HmQyZJLRaS6HIxYmdJ0AzM3FuT7ie0mAbxUjaBfg0ENmluZEXBShXltooXl5eKqV0LeoryGH4Qi8ztoMf-5Q0Rw0KP1RTGz-B8=,1,1,0,1,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3P5WBGlRHXvUyfL-jqPeAD-zimPYhG88tIGKDTsLzN_cUeTsq96XJJ_nfJJ5XoWDOgp3pxEGwXeCvGEDRnkFmz-e5Hl6Mrfwpyuy9k7QN3Tk=,@fabiofelixdf Continuam fumando orégano estragado.,gAAAAABj7je3byhO3ZUgexpuT3glfbDHZGaKdMco4W4rx5lJ3kaHJribHQ4l30TiYaxhlxgZyr18UwJNICLKDiSKOeMURUIcurSYJQG51PhZqbtF6oyeU6xm3BZXXddrIt5G8fvevK78sn4IKdwF7MPlq_Ykf_srxqVUzY511LHY_Ly88Md5eLo=,0,0,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3eJXkci4VWto9PvY19as-tNPhUWsOpUzSfaWoXN1ra2MOX-GnFzH6LPLFnj9anDaQFRBW31MZk1G9TqX7bikoRChCnpvS_2du-gRfaqNeo5I=,@Izalourenca React de fake news e no final o Ratinho saiu lulista!,gAAAAABj7je3Ek0_KtYoeb4fLAl5o6No6_2dAOO4S6rtw_TGa61f7DqSVi3oWwUeL9gxfLowkMrs1AZ2d3aDmpxLfL3_0dkeHenx-MbCvg-NLVQcxl0cw8VIdBYi1oS2Wo-pXKY958SfSwIyyKFXRfrgNX5StvTgiQ==,0,0,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3XZq7mUU3rZELE157SCGrVsLKhC-UUO-YqYCeYEe3jnz9VhJoumWFQXv7ZkhrUOxbCZ9ikGrAw05fcG3dxhKt9TvQN01AMZkIzxNQpfxDq6o=,"@fabiofelixdf Como se propaga o ódio.
O velhinho que está almoçando ao meu lado é chamado pelo garçon.
_ E aí Bolsonarista, o que vai dar? 
_ Vai dar segundo turno.(VELHINHO)
_ Ganha quem tiver a carta na manga (GARSON)
_ Aí um doido dá um tiro na cabeça dele e resolve. (VELHINHO)",gAAAAABj7je3V2Cf8Mcr62ot-Ezh13b86ypy44JtLiPtUEdfcbFKBwbIwGypQiuifzd7d3tKtik9kRY9zsFI1MULiHCoQyGPgskbAmqdiGu3Ejcxz3GhYKc2rLyj2kuD4oQFcWD6MUP3lU6BKQ_0WlUBx3l_-9hevw==,0,0,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3F6ti7nMkH4fJCOkirC9fzJCvhoKo9_nFC5OIodipOhMsfrFCLqPiUwoBmuZESNOlszO5C8ADzvhhD6ZPr_HWdRSjipePdp1XNY3nFBFNmas=,Inclusive sigam @mariamarighella nas redes sociais pq a mulher é braba!! 1️⃣3️⃣3️⃣1️⃣ https://t.co/disrA6Duxq,gAAAAABj7je3K9IUhQ_e3scmNE1BiA1ryYYliVh9TcIjpP48SSnnllPqnHucgTPfmGa6Ksg5CGtS9vSfFfjz-Waz683mobX_rq-cJKAjI5f4gNY4r1q1S7xnYiQfB3sPBLgmVE_TCNW2H6MSm4mDkljURyRow1f33w==,0,1,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3DVJRsVzwluT51_9RDQLOTW6kT2j7WIXIhkzRLiBpAnFjpjDU1TNsNjK33OHAkKV7r92WnPpAikynEQaDrL3pVzVfrU9-cpyc15o57eMIHLY=,@ErikakHilton Gostaria saber quantos idiota voto ser desse,gAAAAABj7je3HYyd4J__9hbDtjt_TUrlaksKotZlrrDY2KPX0fucXQfT5UjcukEOGsqn3u_9JeJSTnXw3qT1ZEzu6xNFaCbAhu6DwPzc4GVPi1O8A4pzq-foc-XBNC3U10c2cMicMyKgK13OIWMbT91COOZ_sP4wTA==,1,1,0,0,1,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3Nfr_T0kMqy7-37Da762w5sShF2qPmP92DCb7Fsge1YXQmyAZ1ckm22-hR86lb-aEd5PrKEvIidRlRIZQjRpvmzddRhTr_Y-xZVbILHhWUUw=,"@gabysantospdt @Sen_Cristovam Então ele tá igual ao Cyro, não ganha a presidência nem pra síndico kkkkk",gAAAAABj7je3HS0h2SIik_lYd3BQUP7OtnaJeFHBBszu7m3e7zpfdIY-dCoHDkorKL5CXukHSPBRKiExUhTcBYkH7_n4rYAGZkbb9gyAciUWOl5MZ_s3s6lfZ6eCIXymfG3ctQvqgnbA_UbQ2dS6BcdnQQcI8y6KVYBsNg3acfiPxQXJJHI7HD8=,,,,,,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3klpYTfzESQdRBryInclYMp3w1h0BslaZy8ffT_1s4U5uaW2e6aWaZFbJwVX_mYk2z6J4ij6P67Ba5vDj5XC9_NpE6-2QyQcd-rHvkp0DNpI=,"@beatrizcaminha @JanjaLula Não é a Michele,kkk te enganou,kkkkk",gAAAAABj7je3pQDLrh-3aTCaRS47vCuqBMoMaE4aCYU-LlALoid_8sCL1tZ2gBqq2RJs61oB632td4nMg9eajfmoh1-bg3YvusvTvLXaHK2slqSPXgQRsja5hbBEcIPKUg30mPRZpCQDJgaUcamwB2KpUa0CFmKN07jasvPDHYHbtRhbPKDgUi8=,0,0,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3I8JnvVWhx9E-qoTxoqomc2t2wWgguW84bystB7A9Sulk_En25gF6yxDUwwRtB_aU_LLgVZTsW8SrJjfqJVT87_0_6zT4rmKkVJ_hEfd2jXs=,@Izalourenca Zema sim,gAAAAABj7je3ulXkIMWBFpnJjfaBspb0Vu0wGCwpRBDgqFtziGUq-9TccRYaopUaibkJFWHLyis9hpemrvx7S9u6BcjkuToB84YduBnROl7Tg22ncOXF7L2AUwndaeKrKUw90TaHulni9ghB4kqSfDhxNvAnoVxfDA==,0,0,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je32IkulhPFlOhBXlV69_FoG3qo-CfVjvbN_RZv4PWMkb3oGIVtP4teAq54RO1etTnBts7au4xu7d_83piINNL2IxWRMaZCjvttr4kPvUhy-lY=,@castelllovini vamo vinii❤️❤️,gAAAAABj7je3MwDpTenOkrtYE7VGvLDKREXyn08qwox7mZz-6RCSmAdFW3HFCRz0tEFefHEQIUVD8pGh7U9VjZIkfmEzdiDFenOQCaKdQxYmm-2iUGf_OXRuWKLQUbQ1u_qnIBTHDu7vc7GumsNVlWLF09CqntAYBA==,0,0,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3g3xwVe3dlCFq-vULFqtXNA4GjrWga0NUtmKHaiE6YcnAzwgzfplbUDZp9lxbDZcXgCTpvo68RPX0i3fQBbz4WEr8yHR_RLWYsSQfybmhPf4=,@AriadnaArantes @jairbolsonaro O debate é DELAS! ❤️👏,gAAAAABj7je3vf9ifwiBZ8tV3arRa_bI-BiRz-ddVXq21wPjHmt64zCIpDaUGlRd8jcJnLls7kiiLKTg8lBLz0j47mHEQuDuhmticNAjLBQbCrCQZ5zw1snc-tnBRb08JwFQGsyPfBdknCkh5LinX5FU41ZscrxZ1CAJjLloCIJ-z8G1Zn7XPEk=,0,0,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je32ffVLk6avKWSEQy4fjoNTecZWXIrK95ZGHpZMBv2GFKngzphAQm7rw4r2rcoQPP2yd5LnglL4b15DqG2RlwKrJ9k7THk5GgO0XUWijXBRs8=,@fabiofelixdf Sem leizinha vocês fica desorientada atirando boata em todo lado em 🤣🤣🤣🤣,gAAAAABj7je3jomNkyxxHkPHTXc2C8CLMHSCxFXe7rMlgSA2pFwG7_ecEjWgT4Aigf-SJLU2HeeTe_c5hOMiMODKJr6ZuRSReFxx_hmcUgZjDCl3AhtLTX7Rtx9GBJu-4fYbYK_nmC6ZhvGBgCJ3SD0wBMtVnrIyQg==,1,1,0,0,1,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3t98W4pY7B2yGbNMrdNgmrzwxVU-J6YcUkc-u5BF5tjwtxFI2Tr1sCcYgQpqiF2PHzEYxA-ArDpg5jCpXzL1jCyFC_7PyDeMXxuktNu_AWoQ=,"@BennyBriolly A ALERJ vai ser tua para ser nossa, minha irmã! ✊🏽",gAAAAABj7je3HKfuUGqyDvaGjAKGMSz5csW5a6hwjFPzL-qfS1KZPqzjBdl-_ONeFVMqy_mWEbR_yBWxp0C7WAg6FbtHoO_wl0igHwtG4NhkLhYd21o3_VBf8lPmXfVJIgyAMPiSNnOctpGn0jrCtnGkjdPW12h1wmkHkLk020HRPD1bqYLO6Jo=,0,1,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3OuWP0RSE0cbxTyWwwsM4c4DQ8lxX9l40ZlEjhsMPZaydan4Jk0uSFGZ3nh-9drZCaD_QU62ZXxul9D9baX6UqonVbkeFhEY0Fv2M74F_buk=,"@beatrizcaminha @JanjaLula Existe uma ilha chamada Brasil, porque em nosso país, já dis a velha do zap. ( ELA NAO VAI NAO ) KKKK",gAAAAABj7je3xHL6rOon4x8RTz4GkpqKAjy6_4tVsy3NaIjTt9xPG6w-7qL7zcS8aMLadjmT2ZRqEx6ZXbUiIIyBTW7NAyLjCol2EMevsrhLjmFvkm_acR8ooWhIDmnr6r2bqer6Bz66xo1PzQ8ujfXArSE9nX9D3Q==,0,0,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3DSLvaAU-xhoj-r-HHVWoLlwAtZgO03nZEIf3387eFgqC_xo6G0aBHc4XrKzESXmiqSG6ik_rcg3Z8L6-h7aQDDO15s2IZQevaTn7JRnASQY=,"@PabloAiresRN Kkkkkkkkkk!
Que maneiro!",gAAAAABj7je3mjQ_D9JBFg2OryWiGLgx9ri8DLdV_cQWbL9JiaNRTHqElNRmHQ5RULe6gGwPfRBa0IA-sWQ_40CkyaNXd4mXxQayv4WAqGvBPWN78pEdWflhsK92tfCIuMmXqToQox39HhQvJo7WwplTcWVkV8pZsejcVk9qZIPY9tictKM4dSQ=,0,0,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3nUivOwS9VkXbs5IDkTqgz3v1jU6bEBgfoYOGVOoEOOVMaw3Jl8vK8JSKhJrD3RwJMLryz9ns9NvlVGLVOrBTGTKlVeDt1kK9gdM6FifBwiw=,@vivireispsol Lacrolandia tu vai ser DEMITIDA hoje! Dá-lhe Capitão! https://t.co/gDLLiZzLOU,gAAAAABj7je3rYnX7oiyu-J0GZHQ2CidXA2JxiYNy1SIrXab7aNp0wzSXCjIm2Y8squrBgoshqa1vWv1IYMbJoQqdaxFKuAucb80mjDAEnorAzet8Lrgt3STzgM1_i9Vh9o_cnB1oBbzdEpyaTfxfHro9m8XnRxE9T3coOcHqSXnJERSr181JHo=,1,1,0,0,1,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3y8OMZbI_bI6YwLrL41pCT750o7IF9psTzSfQs0l0ioyCFRTpFBJtJIk4PlVjm42CakZyMgsEm_TOsstqtsF6sWRkW34YkEwTdI745lIFkt4=,@danimontpsol Hipócritas,gAAAAABj7je3ZNSDLq37yEnhWs6XBHVx4AYXPOd8JrhPpyaPVtkkCWUVGQog4Um4et6Idnl5HNNo31IKkJwG5e2_u8DCnEQ6kn_b0kkX55H2_rt8kOVD2MDl0avdFaGmxxC_0CFkgo7EaGnzVcRVwFty6X4qSutwhjFRy2APGEggZ0DBeuFjNVs=,0,1,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3mQGPjoYZNv9pAIjsGnyq_hXy4PLTTbANBgU2HVMnHI1NYJXthQ0rjJ25TaEjsnfbCE5jfR2JIA_N0whKWtmYAomf4lnwtR4VA9TJaOS3JQw=,"Bora @Marilacerdapt
#GostosasComMari https://t.co/8yaLohTpnv",gAAAAABj7je3EIfHBdwkH8nIJvoP3kVWNwTL2pyOZp9PNtmgV9JTJf5DcO8BMB2PScmFqCCKwnt95xC6J_COon0kTz7OTHTWjOxlc_idcMuvlpx7nx3xpURta1BnJL_0RFsjznldrTFdMXaUO_CVlWhQmK_MndTB6dwZr1h0UIf5_1BDUtCtdp8=,0,1,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3yGwKc-x4LJV1zFWxd6I9WCQ3Dy4M_-5TMijmPhIMkJ4iqzgxsRL_WKjqnQDVP6yGKM3LdHeALuVHDDTRPF5JViVNCED_iZPoGhd8QKaWnf0=,E eleger quem vai ajudar a desfazer as reformas e defender as nossas agendas inegociáveis. Minha federal é a rocheda @mariamarighella ❤️,gAAAAABj7je3suLihIkPoPNriDCKQVwD3LL-XgOe8ZSjCetgahiepwE_YWGI6QdvOtLacKklcmcVz1lY02N5HxW_IdZNK-bMZIe29nxith3DZDMOEw8E1Bo3VR0IMFX1i0xe1jdDA2FDSOLMcg7hM9UrzeUJLj4s4IZX5BzpM16qc7a68mJySTk=,0,1,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3yjY62OcKWxd9QqIbaM4t25iUZMRGWB5YXVsVULnIepcezEcrVA4pnNE51YwZJtBVzZdVrGOf-Ubh-Wp1HdS-hD2TTXZ2fP6UMvdhURd8vvM=,@ErikakHilton @tesoureiros BOLSONARO CORRUPTO,gAAAAABj7je3XQnoR8j_n_MiG5dEKrY7kpe-Y6H0zVw6aL772AE3FsB6CobXrvs396iW7Y4JOF7mQJSQGXOhSgVRFKZXRQPMbr4dFykYIMxRDMAkkjuVpSTIEGQtvd_Mt2YhnSa9wDd_4xrfGn4J-0BVuOjJI2n8pfwDnKDoOXJ_PdQVY3TxnNo=,0,0,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3Bhr-gOrsrHaMMAM7unWcSId5yDJPpR_UV5HMIEGVIOhkuv20rSzAdisUPLTYnG_56LW7DNqHox-dDNgwz4rn8fB72pPxpC6qmhnViv8VHsA=,@ErikakHilton Kd a primeira dama para se encandalizar??? O sujeita é casada com o próprio 😈 e vem pagar de santa do pau oco🔥🔥🔥🔥🔥🔥,gAAAAABj7je3JK3E2XUQ4Q-EL2n6kxbVLpj5APYfg1Wd7HNCfW8FAc3kzzOk1SzPGsSpnpz2IvTPwZMpKDUuwqiWme0QHy3HGB9LzepK-SK0iMgfF9iGAn2cMsY6Z4mqumZYt6TgTUu1KXR60THH1SI_nAFlp7zyMw==,0,0,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3j3fBYGXoTTE0q733yeeNC9nGEGhF1_lUCjSuiR1aRfOfIbN59V0MJbJMnlNW_Tb62CKzVgdS5MFCWwgND0Bex47P-MJKV9qbMVgn9SB_d9s=,@ErikakHilton @cirogomes Foi essa falsa esquerda elitista que elegeu Bolsonaro.,gAAAAABj7je3WeStGAf0SIqCbMSJGfFagixFxgf4kwXiL5vs-WTUcteeefp8gWC-Hq-TN3VqtprGufcOgy1FF0wQSmqfqSN8uqCh4vaIbalNkvoiJ4DrcRG7PWH8qTY8SGHRwhaQkmJeTxGsvKDwNdoMIzh2B_UXew==,0,0,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3jrriwA0zI6-0GCWfzawq-c9mJwspAXziXL9W_m7gY4NJm1Ox3QpLm8Dv2mB_6WrUkvfXLm-vWgTnDUMYnHaBEKtINmS22zqCUOJaMADFk1I=,"@AriadnaArantes pq quase toda notícia de ""fontes"" na coreia do norte são só propaganda, ariadna",gAAAAABj7je3oUCEEi-qY-OPpEXMEwpJYBjodVJNPpvdlYfmIGFhYX-i-oLLVOICiPRz9XgZjk7zYW5naZ-75C0mqLETqUDQRWqxvSOan2giO-voTZQ1NKH__liOivHu8fHij_BQYBNSOmX8l5rgbWOcQEOUSYEtbA==,0,0,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3Obp2aSWBHfLUnEXleAnAolsRWP6p_Flwc0Wo2RK7SbJ8BmhYjd7iLBSTIUBfQcMx3iqDU5CXveyoc0a-DOcaDtIz9-ot6Aozg1_GF_Bqoh0=,@AriadnaArantes Não tão expondo o Bozo como deveriam,gAAAAABj7je3k2Zf99RhUL5ylLLRQoY2T4_9UUlt5n4UfqhGhwxNVNvR62qoH5phk_o60mR6gMtGJewBTmW_PqfqoSPxBy-UkSgc82dFEfji5McUUWrbSIMK7ElrzUDK-C3aRZogSqJaj3eaznxS1N42fMpKvGCR-A==,0,0,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3VwUJ-_g9dkKfYL_1P9jqKjooMK8PVQgI2nf3kXZskOsDNAzbDP1v-HVv65TcsZqDfmvul1JN2BLZiDD2_x37nj218OHFtOGJwdjAV4aZjfU=,"@ErikakHilton @SF_Moro @jairbolsonaro Hahahahaha é um babaca mesmo. Tá doido por um foro privilegiado, mas não ganha nem pra síndico. Será preso junto com seu comparsa",gAAAAABj7je3UrCdW_1S3jnK002Dl6bI-CBc9T_Cd3bwpQeKiW8D6QuOJVDlY0SG_opXbTsBbwkzZV5Zie66U0p0_zJnkZ-J01q_kg2fT4NfMtP54LD_FAXiu6cfsyItc96AQHATWFSfBWqKwj66uqgyblN6sMuQyQ==,0,0,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3C_oqPdRJnLlfOQbfeDmHYm9e5l6CXeBT_aGaTfSSyIveNwjJ1JdHuEuvkc5p68j_8agFH8-dCzpTlJtasXbGoiqY7xq-kxV6f8wUrzYQ_Vk=,"@VaiPaolla Pq não defende seu canditado com propostas?Pq ficar ofendendo brasileiros dessa maneira?
A pessoa odiosa aqui é vc.",gAAAAABj7je3OsoeVYg1V35XdTVOluNRCzMo4yALywdfxGN0Z5bvb4uT-jtrBdOByHyJUY8p6zIdvoMPIjaD9xeYGWPF7hd7oEfGBTuxuY31Sczt_sSlQGWuahL4K4Nl--Fm6nNjm1yU06GQ7jZ5jZtgL-m9wn_Enw==,0,1,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3uQ6YUvIWKj0LCqxNzo288gZ_wGe6j5eDHu0v2VDi-BpzknCR5IIXoRrE8T26Mj4GQWF5RmqfL2tC0WDGO6eoLwwAilnxnZCL6FIMnPzvCVc=,@castelllovini @saaanttinoo “Nossa fé está em jogo” eu tenho um ódio terrível de quem usa a fé pra manipular as pessoas,gAAAAABj7je3AE6k_1b-HyS1EessfJTBaafYuG5iVlyDDrcRjfbPRt-DpwNIohepCzEQ08K7XCT7PWJrxDf9ODooMbI-5qXTrADFY5ryzdRuC-7JuK35gIUM0yHR3GXHWtsgtOPHkarlO8uBHVeTnT38Q7mxxXEJNQ==,0,0,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3W25rcbdZ063JgVatZXdUjKfDC94aVakxy8w7B0LXSB-ovBy5NpYZSQyHdVKHAhX_x2ddhvJN83wrkpX3mmXTQciCy2WDFYlBKAX4nUjTXZQ=,@AriadnaArantes @LulaOficial Quem é?,gAAAAABj7je3j0I5DY-JJ3qRwj224b4GN7VSH2b_Ur65XMbdx984Ltyy6dJjgGKZLZMkg8UITQZoi_y2mxbr6oK70YSQjA3P8lt78PUwYm3zhP2JHqfnosMd6P-oyfL9wvUImBePcYlUVCXqnvKP7PzkcjT-SPPoHVfBk6AMwPAK2t9ZeDpWOfA=,0,0,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3YFYustp7IX6tAbh9f-OIoF7MR7jhABwgn8N8adHlpXqYGGvHJ68wAbx5H-r38JAQkrfRlKsnfRQ3redOYJioKOOgdR-7h-P2UFQlbDdleGQ=,@ErikakHilton Esse lixo vai sair Bolsonaro flavio Eduardo Carlos família de mentiroso thau,gAAAAABj7je35AvbELXzU_AS1pXUUrQcxTQyQbDPpBAzkYj9h3ywARlB-_LDLup1Mb9XYMd9Hh96EqjPg5-7sxfh2mQwIzZwe5T8mUKRIP6ti0-g5349xpKMC1Qx77NTjYuhMd1Qbb39bwi9qXkHVARm9oPK2R6I1V5RQ8WLQ-zqSocUtGA-43s=,0,0,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3Uk4KtmSxT943o1ilZBWTumoBxCCPQwC8o7_WYhm95ZCuTn5plGot8NL1xRSx5g2lU5OjSQz7tjA7kY1VU_N6bXqEiMaJfmBloQbIkt8mncY=,@SomosTocantins Ele ficou até tremendo com o poder do gogó dela,gAAAAABj7je3Ytw5SatMg-9jBYLBQAlBf0FPXYzZS72c8Q_VnVkDg3UmBPdF_23q0LQaNqjG7k4KzZdxH0CtCY-2AD-n0Ua-3uI2ZVvlSm1D80lkCK46otrjP9xdEnrwtUb7jXkCb0z9vCWRUMeqAADSFuP5hCtlnqKzd5WYwpHglAXRw6CcA3U=,0,0,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3mGxNE-Nzg94LjQkZrmvbT2ZfcKC05138b7ZiGNk2nCRYmVKgjaYl5ged_s6A9V0yWX3dBKSYQMKCYizFO7eLVZ_Fx2rZEADUCuegZX4g7eM=,@Izalourenca Quero ver esse escroto ir reclamar da rega nos campos de golfe,gAAAAABj7je3FuP-SPlkuCCgc6JF2gpIOMbFSI-ZobzRMQqmhRIFBhBm6VbQfyVwn_YDiYBBWHlgGJhpRxFnV_-Eq3eSALQjH99Co2OByDYNk5Ssz604sgRVjvI7O6YWSqgahGcHy9Xu_FiXUg7bW6D1mzVwWDYgOg==,0,0,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3rPIzXqRBYzF9AQ7oF7FCGCaN7U18dw2D5jTlHPCdOryqK7IWspw2ScuFxibaXxAz06Nz5REJKfZaNbAc-Yru5_ymGQt0O1FV6WFdhcJjuA8=,Meu compromisso com @bellagoncalvs pra deputada Estadual em seu voto? Tem algo errado aí…🤔,gAAAAABj7je3lK66eLHPYss0XrjtbOpOTkajzLhu22BtPLVdiOQ1GZzGMmWRjHI467lm_znBn4vLCrjoqFWuBWSanBFwof7MfvK-yuCyGJwbYhwrGF13gUe8GxhtrZIpM_E6mx-sCvQ4CR-1SY5cF3PMa93U-lQqaA==,0,0,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
gAAAAABj7je3tid2-YOoi_XdKJbw7VC0Vx1M2yFkh9ZO92_SMkkuegG3CvRwA6ldnlaSS58FUdUijdYrvrr0RntkbOrXkaaB5696HoPlNgmqyMgAdUN-LQk=,@beatrizcaminha @JanjaLula Tá amarrado,gAAAAABj7je32ZvR3l5SJw7g9w0LXQJPKJrDzWleeRyWVFUt_wwJ9D5Ku8nPWEyBKlcQG5gjZg-q-PXoav5MKOsN38Ut7RyCKir23oJ27B9uquT5DwEcqlWZtDWAmCh_XetWijomTaLYyfSY9FyxxkyCaOfRoIhXFA==,0,0,0,0,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A08.csv
